data,label
"[0.22211428 0.6663959  0.6629632  0.20709805 0.6713638  0.45907798
 0.20681092 0.6699122  0.3590822  0.20079769 0.703582   0.5030528
 0.19936985 0.697865   0.57838196 0.25877243 0.7240125  0.8289901
 0.25898746 0.7208993  0.7577594  0.3862998  0.70099527 0.6343564
 0.38029057 0.7032435  0.45551306 0.39689133 0.63613963 0.7521264
 0.39317974 0.6398289  0.46423426 0.47053465 0.73409724 0.63149464
 0.46397084 0.73063236 0.669526   0.6429747  0.7215097  0.74258333
 0.64042825 0.7201598  0.70844644 0.804791   0.73984104 0.7051276
 0.8003012  0.7354142  0.5246958 ]",processed
"[0.22073406 0.66696125 0.5778129  0.20487717 0.67247605 0.453675
 0.20434605 0.67131805 0.40802312 0.19804008 0.70509243 0.60722214
 0.19695348 0.6994493  0.5781528  0.25963965 0.7229827  0.6139604
 0.25710735 0.7213916  0.7152175  0.394509   0.70401025 0.57165915
 0.39059657 0.70371276 0.4824414  0.4939242  0.66862166 0.51865387
 0.48914438 0.6706893  0.39822906 0.47344092 0.73409516 0.6275114
 0.47061667 0.7343578  0.5151059  0.6363357  0.7226079  0.7124067
 0.6345468  0.7235885  0.67800856 0.8025714  0.7393504  0.75787616
 0.78517073 0.73695344 0.59182   ]",processed
"[0.2216229  0.66721666 0.59167916 0.20610443 0.67181087 0.4569468
 0.20537314 0.67072785 0.38294035 0.19951275 0.7036589  0.52280045
 0.19770838 0.6983175  0.5758985  0.26100639 0.7234683  0.6323132
 0.25823125 0.7203855  0.70169693 0.39691052 0.70534146 0.6014762
 0.39354035 0.7061279  0.5065069  0.5014619  0.6872551  0.44547713
 0.4995236  0.6860904  0.44849986 0.47614798 0.7352062  0.55383426
 0.47486672 0.7321227  0.5393358  0.6415625  0.72690624 0.71058315
 0.6394863  0.7281689  0.6660206  0.80136716 0.7380669  0.74377275
 0.79174155 0.7359829  0.459318  ]",processed
"[0.26859617 0.47721934 0.66997313 0.24395464 0.49377203 0.8333139
 0.24242216 0.4879674  0.7531001  0.24065742 0.55528116 0.90639126
 0.238796   0.5433959  0.6934745  0.3655798  0.60680944 0.7612493
 0.3604296  0.558222   0.7374581  0.60046065 0.6349042  0.680595
 0.5507767  0.5669717  0.38753176 0.72181714 0.5212595  0.82166666
 0.6555189  0.48797223 0.7913016  0.7238935  0.63602656 0.8745365
 0.711951   0.584796   0.62033373 0.8744463  0.5537758  0.01621197
 0.87009656 0.544865   0.07525499 0.8573051  0.6277064  0.01472751
 0.8565637  0.55442727 0.03180556]",processed
"[0.22253211 0.6674285  0.6356839  0.20772253 0.67149836 0.47220397
 0.2074732  0.67110384 0.40226266 0.20038162 0.70367986 0.5149584
 0.19863701 0.6995011  0.5608487  0.25777394 0.72571313 0.5704477
 0.2566422  0.72292286 0.73189026 0.38309705 0.7095342  0.5566914
 0.37959382 0.71106344 0.57348377 0.4504107  0.6536364  0.5548399
 0.44542888 0.65584743 0.43687508 0.47461453 0.7371203  0.6529707
 0.46964094 0.7353251  0.5342507  0.63700354 0.7253275  0.7168377
 0.63731915 0.72577137 0.74152964 0.80323577 0.73941815 0.7268998
 0.7951701  0.73625314 0.46627152]",processed
"[0.22544073 0.6712512  0.5609444  0.2087977  0.6762144  0.64230436
 0.20857397 0.6749989  0.5833062  0.20106563 0.70855093 0.502742
 0.19880632 0.7043077  0.3997946  0.2573524  0.7288427  0.8285805
 0.2577539  0.7269913  0.7760393  0.38141543 0.7118041  0.60226643
 0.3780434  0.7107537  0.5118966  0.3871903  0.64352536 0.71110004
 0.38894814 0.63795537 0.42602393 0.47177067 0.7356891  0.6602506
 0.4686287  0.73142135 0.44671872 0.6389762  0.7233056  0.68259376
 0.6373425  0.7220929  0.6856364  0.8028832  0.7398178  0.68820125
 0.79747957 0.7357393  0.49601555]",processed
"[0.2214412  0.6669325  0.59035784 0.20591377 0.67140865 0.44567642
 0.20513484 0.670451   0.37599596 0.19940971 0.7032207  0.51746494
 0.19763619 0.6982754  0.5828543  0.2603465  0.72340506 0.62473834
 0.2575262  0.7210734  0.7171314  0.3960495  0.7049217  0.6017516
 0.3928689  0.7061413  0.4919859  0.5018249  0.6877249  0.4340678
 0.497069   0.6893203  0.3017388  0.47671804 0.73565763 0.5662134
 0.47541437 0.7331153  0.5436965  0.64218545 0.7274711  0.7100387
 0.6408365  0.7287966  0.64066327 0.80188835 0.73827463 0.74106294
 0.7932748  0.7359388  0.47113618]",processed
"[0.22293273 0.66533357 0.67364836 0.20726286 0.6707799  0.4347912
 0.20614657 0.6692405  0.52201843 0.19999574 0.70442647 0.36182705
 0.19940306 0.69803876 0.5763204  0.25896996 0.7248355  0.58980733
 0.25714415 0.7201954  0.68706775 0.3896549  0.7078038  0.5733909
 0.38750958 0.70935816 0.5393376  0.48989597 0.6709915  0.52204853
 0.48412213 0.6698578  0.431831   0.4695446  0.74129695 0.62421113
 0.467218   0.73905224 0.5118258  0.6401606  0.72730654 0.698763
 0.6390681  0.7286653  0.6843405  0.80439335 0.739095   0.77061945
 0.79091865 0.73727506 0.61993074]",processed
"[0.22093531 0.6686551  0.5546984  0.20590965 0.6734119  0.50685817
 0.20588918 0.6727903  0.46985894 0.19860144 0.7052347  0.6112006
 0.19716552 0.7019555  0.4624927  0.25512782 0.72756016 0.8451256
 0.25276932 0.72446847 0.7027894  0.37352043 0.70925575 0.58683544
 0.3697206  0.7104251  0.56097406 0.42509434 0.64682263 0.6511666
 0.4194432  0.6515411  0.50073975 0.47358286 0.7365393  0.59279156
 0.46923447 0.73426986 0.45408222 0.6348644  0.72250193 0.6775973
 0.6340332  0.7222577  0.78551084 0.8033176  0.73975873 0.7376819
 0.79547495 0.73656887 0.49768662]",processed
"[0.22526227 0.67207915 0.5851731  0.20882063 0.6780429  0.6954544
 0.20801096 0.67642623 0.6345888  0.20147067 0.70931363 0.55182004
 0.19831212 0.70553535 0.49434334 0.25796375 0.7320218  0.6110631
 0.26108468 0.7245861  0.82330304 0.39007542 0.7129644  0.61507344
 0.37937775 0.71238416 0.64144707 0.36432302 0.6388568  0.45560205
 0.3629522  0.6435604  0.44220856 0.47245353 0.73686045 0.68977994
 0.47008947 0.7311705  0.4652689  0.6396761  0.72210217 0.69980145
 0.6370007  0.72106075 0.69073975 0.80279195 0.73983186 0.7123468
 0.7955565  0.73571783 0.4898912 ]",processed
"[0.22492312 0.6698796  0.584818   0.20942768 0.67525774 0.629619
 0.20868918 0.672848   0.5155468  0.20054236 0.70781636 0.5146784
 0.19759706 0.70206815 0.32928702 0.25744784 0.73109066 0.6127109
 0.2621126  0.71999246 0.5529948  0.3928281  0.7091131  0.59739566
 0.38232595 0.708476   0.47913787 0.3446962  0.63981915 0.51028746
 0.3484067  0.64180505 0.5540609  0.47655445 0.7379378  0.71229035
 0.47607288 0.72987354 0.6532959  0.6410689  0.7220659  0.7280441
 0.639115   0.72029483 0.7240217  0.8033649  0.740018   0.71668994
 0.79710805 0.7354663  0.5012472 ]",processed
"[0.22287208 0.6699988  0.5471922  0.2072014  0.67521536 0.6098324
 0.20667817 0.67400825 0.5528642  0.19891086 0.7077964  0.650636
 0.19706115 0.702805   0.48232922 0.2581004  0.7266086  0.8719482
 0.25662902 0.7239127  0.7572817  0.3839816  0.707582   0.574608
 0.38137648 0.7092649  0.5770477  0.45097083 0.64856017 0.5463725
 0.4463419  0.6518559  0.44581926 0.4724409  0.7383491  0.6518744
 0.4685112  0.735759   0.5195094  0.6368001  0.72338974 0.7132906
 0.63630015 0.7227941  0.73231673 0.80238587 0.73943913 0.639566
 0.79739326 0.736592   0.4770655 ]",processed
"[0.31610793 0.5483558  0.4525762  0.29658824 0.54822445 0.4778651
 0.2956918  0.5482623  0.47266352 0.28718385 0.51738054 0.6237845
 0.28708488 0.5156596  0.67071265 0.33069286 0.4743688  0.68675524
 0.32717216 0.46935043 0.6702529  0.44529903 0.4337411  0.48241636
 0.4486926  0.4313153  0.66593736 0.49671525 0.5027228  0.45525324
 0.49699032 0.4984383  0.4969652  0.5152339  0.40425262 0.6303291
 0.52047205 0.396307   0.7308321  0.6921722  0.43991885 0.760752
 0.70082283 0.4374165  0.67661077 0.84610116 0.43449864 0.6966892
 0.86250174 0.4230129  0.7057097 ]",processed
"[0.32011077 0.5522391  0.55442023 0.30487293 0.5513381  0.63070554
 0.30425566 0.5513797  0.6151092  0.29667896 0.52074647 0.55117685
 0.2962694  0.52027345 0.6844777  0.34093726 0.47510788 0.72045565
 0.3305258  0.47048944 0.75066024 0.45671833 0.45832187 0.43470064
 0.4602771  0.45095572 0.7577715  0.4696415  0.52985597 0.41811293
 0.47163594 0.53137773 0.41926518 0.51422    0.39570558 0.73298395
 0.516558   0.3856141  0.6472979  0.6831761  0.4398617  0.66663605
 0.69766617 0.44019866 0.7293732  0.84139645 0.43337408 0.74730915
 0.86364233 0.42435408 0.56661063]",processed
"[0.26468974 0.48357314 0.5197574  0.24071458 0.49975425 0.6854022
 0.24011214 0.49247444 0.8276579  0.23846027 0.5635197  0.6769898
 0.23731571 0.5470733  0.597671   0.37509084 0.607069   0.7059833
 0.36472377 0.5602862  0.74127704 0.6006192  0.5955813  0.5224809
 0.57160485 0.54603434 0.50851464 0.7868811  0.5466143  0.6116572
 0.7210203  0.5171685  0.6421717  0.7433992  0.6400691  0.7890856
 0.7335321  0.59475464 0.55110866 0.85175073 0.5385519  0.05202235
 0.813373   0.5227456  0.09428646 0.8235824  0.5457146  0.08509818
 0.81358665 0.5395378  0.03933131]",processed
"[0.3244871  0.54947555 0.54283196 0.30702043 0.5492309  0.5815449
 0.3060775  0.5492035  0.5827765  0.29608887 0.5174716  0.57027566
 0.29525417 0.51667714 0.6582769  0.33729017 0.47161207 0.76261735
 0.3306341  0.46804348 0.74598646 0.44594115 0.4444843  0.37219793
 0.4569729  0.4399387  0.71849513 0.4835748  0.51592267 0.36159948
 0.48602456 0.51307505 0.5508008  0.51560444 0.38979208 0.68324417
 0.520299   0.38150328 0.7676992  0.6828893  0.43603694 0.6597674
 0.6966021  0.43667653 0.6789896  0.8353105  0.4288273  0.7270165
 0.85940576 0.42286777 0.69980776]",processed
"[0.32586926 0.52931726 0.4256829  0.3076396  0.5350799  0.52770823
 0.30900383 0.53421247 0.51035637 0.28795058 0.5133183  0.6339577
 0.2902265  0.5126491  0.66944563 0.31671605 0.46403378 0.74898916
 0.3180952  0.46758595 0.5885438  0.437886   0.43823838 0.44180557
 0.44397986 0.4428091  0.75422466 0.55547667 0.45382997 0.34067726
 0.5514282  0.4576443  0.63269114 0.51715523 0.3940776  0.6250199
 0.5170895  0.39317176 0.69259024 0.6833163  0.43456846 0.6270908
 0.69461286 0.4364394  0.70533353 0.84207046 0.42454937 0.6072094
 0.8616915  0.41965702 0.70224124]",processed
"[0.3204859  0.5237765  0.51998776 0.3038893  0.52748317 0.41555476
 0.3058345  0.52801126 0.508118   0.28484127 0.51014113 0.55276483
 0.28152147 0.5100573  0.54089135 0.31911546 0.45134875 0.64461124
 0.31565315 0.46209666 0.40630627 0.44566095 0.4350877  0.39820608
 0.44727993 0.44518515 0.75727737 0.5604621  0.42071435 0.32863384
 0.56257385 0.4250441  0.642699   0.50164163 0.40371695 0.5021962
 0.50415033 0.4087216  0.58090574 0.6942051  0.427751   0.7509723
 0.700153   0.43011498 0.73329836 0.84259653 0.4216339  0.60026824
 0.8599664  0.4178173  0.6925111 ]",processed
"[0.31009462 0.5300215  0.52989566 0.29091772 0.531514   0.5305867
 0.29100236 0.53115696 0.5397613  0.27803266 0.50647277 0.6510879
 0.27727932 0.50463945 0.76618224 0.31756017 0.4631496  0.6851893
 0.31213778 0.45297703 0.62888175 0.43109927 0.4397853  0.35475713
 0.43499973 0.42943147 0.64703715 0.5535272  0.4519364  0.34674782
 0.55238146 0.44599718 0.70832837 0.49933532 0.39124003 0.5930223
 0.500135   0.38614833 0.74590397 0.6827149  0.4325589  0.592828
 0.69414616 0.43208483 0.75049037 0.8397973  0.41972113 0.6099018
 0.86337656 0.41464558 0.6291321 ]",processed
"[0.31814715 0.53122663 0.55872583 0.2977482  0.5306461  0.51803464
 0.29803205 0.5306196  0.47889733 0.28395614 0.5003418  0.584
 0.28608817 0.4982349  0.60055745 0.3245402  0.45868307 0.5576379
 0.32434282 0.4559258  0.81695366 0.44049487 0.42993942 0.4362453
 0.444833   0.42985216 0.7464142  0.50873935 0.47701043 0.26239654
 0.51174015 0.48749062 0.5232957  0.5086617  0.38179266 0.7465577
 0.5125789  0.37731275 0.73159945 0.67944086 0.4258114  0.78661275
 0.68827355 0.42927638 0.46328008 0.8329228  0.4215013  0.7316729
 0.8630553  0.41236225 0.58994025]",processed
"[0.30921388 0.54780453 0.56557685 0.29334205 0.5457439  0.3716534
 0.29290456 0.5451547  0.63295674 0.28772572 0.513814   0.62573093
 0.28588808 0.5100467  0.7384117  0.33457503 0.47608143 0.6964677
 0.32222545 0.46585307 0.71488506 0.44552836 0.45685843 0.39967343
 0.4473288  0.44096747 0.7916395  0.47197208 0.5187904  0.4568307
 0.47516972 0.52097225 0.46881837 0.50358444 0.38728952 0.71434
 0.50604236 0.37858802 0.7732826  0.673176   0.43441552 0.5137302
 0.684763   0.4366323  0.7829003  0.82970005 0.42660376 0.7614279
 0.8563664  0.4236137  0.7270167 ]",processed
"[0.3160495  0.52657753 0.46060866 0.2995222  0.52941316 0.48163334
 0.29565403 0.52939147 0.4079581  0.28338248 0.5094105  0.5602039
 0.27960342 0.5087846  0.7258954  0.3195546  0.45205876 0.6881701
 0.3152637  0.46476117 0.5228947  0.44335914 0.4356654  0.39666125
 0.44748232 0.4476318  0.79424256 0.55613506 0.42187503 0.34527093
 0.56085885 0.42680198 0.673128   0.5040323  0.40160176 0.5537453
 0.50673085 0.4118067  0.61515987 0.69549984 0.42766118 0.7330833
 0.7010437  0.43108797 0.6769747  0.8461471  0.4215134  0.5629111
 0.8639895  0.41987482 0.5148288 ]",processed
"[0.31588325 0.52705437 0.50445044 0.30020478 0.5291353  0.49970526
 0.29888344 0.52911246 0.44122574 0.2833607  0.5095436  0.58404917
 0.28015682 0.5080425  0.71909744 0.31989014 0.4534801  0.68930227
 0.31589812 0.4619539  0.5861231  0.44541588 0.43284643 0.42171252
 0.44760507 0.43886143 0.71601164 0.5608049  0.4220265  0.35144052
 0.56272715 0.42468673 0.6708853  0.5000861  0.39846385 0.5681273
 0.50295675 0.4001682  0.39589348 0.69251275 0.42662507 0.74656075
 0.6981713  0.42879626 0.7367669  0.84592086 0.4191241  0.49727967
 0.86278456 0.4180483  0.54662526]",processed
"[0.3075846  0.53123176 0.54737574 0.2884579  0.53128237 0.52782893
 0.29091102 0.5306009  0.51546186 0.2780607  0.5043735  0.62311864
 0.2802016  0.4986835  0.5902957  0.3179599  0.46107742 0.7195492
 0.31513375 0.45421454 0.65521604 0.43484068 0.4286774  0.40310836
 0.43898365 0.42756435 0.69004273 0.53889745 0.4591292  0.38020542
 0.540055   0.4597614  0.5128616  0.504774   0.3869835  0.6488195
 0.5106982  0.3832562  0.73339313 0.6824817  0.42789078 0.7729545
 0.6886718  0.42874905 0.6304477  0.83471936 0.41839045 0.671223
 0.8617924  0.41279233 0.6345056 ]",processed
"[0.31831625 0.535384   0.6032544  0.29918322 0.53556466 0.6053841
 0.29897135 0.53542715 0.58504397 0.28814027 0.5076246  0.6675621
 0.28851345 0.50484276 0.73513097 0.32736367 0.46385753 0.6384644
 0.3279502  0.45964986 0.8224859  0.44367096 0.4327297  0.4039262
 0.4472269  0.43181664 0.7993355  0.50638527 0.49127945 0.41662043
 0.5060018  0.4918196  0.65591955 0.5138532  0.38259125 0.52668494
 0.5144067  0.37867355 0.73194534 0.6788275  0.42819926 0.64855003
 0.68702334 0.43138975 0.56885284 0.83235186 0.4245377  0.64557296
 0.85943526 0.41788703 0.7009492 ]",processed
"[0.25923628 0.48251048 0.67229277 0.23405497 0.49952713 0.6069962
 0.23432137 0.49201238 0.4633051  0.23355323 0.56365126 0.49753067
 0.23230937 0.54686964 0.45237994 0.37042883 0.6100249  0.6719679
 0.35757115 0.5561988  0.6932812  0.61008596 0.63092697 0.5348479
 0.55539984 0.55924094 0.47143835 0.75994396 0.5432415  0.6683107
 0.67563766 0.50621253 0.73431575 0.74112684 0.6298341  0.79826415
 0.7205746  0.585547   0.54105    0.86064374 0.54397935 0.04322086
 0.81872416 0.52555233 0.06486741 0.7995375  0.53923047 0.03722999
 0.8423397  0.5691838  0.02506561]",processed
"[0.30738837 0.54603994 0.52766776 0.29347083 0.54765683 0.43779904
 0.29287115 0.5390218  0.6541292  0.2924054  0.5236255  0.6198674
 0.28918913 0.5063107  0.7302389  0.34396854 0.5153436  0.6604853
 0.33197758 0.45506322 0.8579185  0.4271718  0.53201276 0.37577802
 0.448234   0.44607833 0.7507027  0.44633216 0.5480277  0.2878913
 0.45540532 0.5309968  0.49612466 0.5037358  0.40277678 0.63643664
 0.5046968  0.38125682 0.8145469  0.66823184 0.4330453  0.61999446
 0.6811081  0.43531042 0.8013985  0.82334435 0.43043324 0.60780835
 0.8497914  0.43120316 0.7122543 ]",processed
"[0.30750832 0.54751635 0.55989045 0.29374033 0.54680234 0.57910913
 0.29500145 0.54202956 0.66889364 0.28844938 0.52164656 0.65350103
 0.28831682 0.50631773 0.7514283  0.33784372 0.52883804 0.73545384
 0.33098048 0.45529202 0.85777146 0.360222   0.6019734  0.3873482
 0.44795048 0.4464227  0.7733735  0.37889767 0.6282903  0.25075954
 0.43759945 0.53849196 0.3628331  0.5025357  0.40242738 0.66475517
 0.5020071  0.37930176 0.85171574 0.6647548  0.43498966 0.69863015
 0.67568284 0.4361583  0.80590534 0.81741625 0.43100107 0.68821824
 0.848971   0.42863852 0.75325036]",processed
"[0.30353102 0.53380007 0.5604311  0.28507775 0.5350288  0.6176585
 0.2858154  0.5335727  0.56542933 0.2766107  0.51105064 0.7249877
 0.27793875 0.50651366 0.80256903 0.3155465  0.46699867 0.7283605
 0.31428978 0.46367794 0.7197867  0.4238613  0.43547815 0.38757482
 0.43052834 0.43521747 0.8223253  0.52328753 0.45997605 0.3502119
 0.5248259  0.46611023 0.31542    0.50635123 0.39419234 0.65691936
 0.5072984  0.39021528 0.62410593 0.6698719  0.43232688 0.7422743
 0.67178893 0.4335557  0.7801625  0.82079345 0.42427337 0.7814898
 0.8552577  0.4221029  0.5970478 ]",processed
"[0.37338978 0.5598836  0.3903857  0.35607764 0.5603515  0.38888308
 0.3575616  0.56112605 0.44732916 0.32993397 0.52551895 0.46911156
 0.3349845  0.5295171  0.5609191  0.40137523 0.46899357 0.5681538
 0.41622993 0.49367145 0.6663237  0.57750237 0.45513818 0.4357482
 0.5902072  0.46566162 0.6696978  0.5664336  0.5290923  0.3130896
 0.5664997  0.5319407  0.5467428  0.6814899  0.38159594 0.69330686
 0.6910758  0.3862478  0.6572657  0.8622308  0.440434   0.24859974
 0.86689824 0.45089865 0.3410155  0.86739403 0.42881137 0.03950816
 0.8655312  0.43879452 0.03561523]",processed
"[0.36325347 0.55522656 0.45238286 0.3435727  0.5555506  0.27091178
 0.3470227  0.5511442  0.36485696 0.32868257 0.52258116 0.32767722
 0.33015198 0.5192637  0.50239736 0.3947027  0.4636468  0.5905851
 0.4166868  0.4891421  0.78153974 0.57834107 0.45304587 0.36080527
 0.5851287  0.46164104 0.5524173  0.67663306 0.4811742  0.2895818
 0.68565696 0.4989343  0.5398007  0.6745662  0.38577887 0.7403781
 0.68122756 0.39147228 0.7275797  0.86591804 0.43472517 0.34049845
 0.8692847  0.44817337 0.39289287 0.8657761  0.42858264 0.03801785
 0.86370826 0.4378656  0.03102921]",processed
"[0.36057585 0.5528571  0.5123972  0.34224126 0.55124956 0.5300451
 0.3446753  0.55099154 0.47626975 0.32289287 0.5175294  0.59524727
 0.32524294 0.5218908  0.66901726 0.38411805 0.4529047  0.56691265
 0.40541708 0.48481795 0.63315284 0.57722634 0.4599022  0.49605387
 0.57930756 0.46803862 0.6641001  0.7213842  0.46242526 0.46849823
 0.7282021  0.47221828 0.67041904 0.6634571  0.3913191  0.77367294
 0.67071414 0.4087018  0.75290596 0.8686241  0.44244143 0.3158706
 0.8701592  0.4429255  0.32324418 0.7876115  0.4570079  0.07055666
 1.0077115  0.44592014 0.01361252]",processed
"[0.3587535  0.5514883  0.4693735  0.3395345  0.55020446 0.5558298
 0.34185877 0.5516008  0.5639253  0.31605366 0.51325834 0.49689075
 0.31978413 0.52315027 0.61186874 0.38056546 0.45508453 0.45661888
 0.3978566  0.4852346  0.66861117 0.57171047 0.46102273 0.50234705
 0.57338953 0.46703187 0.607563   0.7187472  0.46300173 0.44180253
 0.7258385  0.4702735  0.6136554  0.65570927 0.3948569  0.6661335
 0.6648059  0.4118417  0.7302631  0.8698334  0.44333044 0.36103743
 0.86630666 0.44616383 0.25697732 0.783668   0.4579755  0.07304759
 1.0072609  0.45901576 0.01662632]",processed
