data,label
"[0.40870905 0.551598   0.45513704 0.3960168  0.54348046 0.6234519
 0.39534783 0.540853   0.6501773  0.4016265  0.5102568  0.56482047
 0.40465197 0.5055636  0.5021335  0.46067595 0.5004878  0.51493084
 0.4579987  0.48925582 0.63719887 0.3244758  0.532403   0.3234977
 0.31776315 0.5255491  0.5771348  0.20253451 0.5181675  0.259784
 0.20108853 0.5181112  0.530343   0.6910653  0.5079331  0.80380076
 0.70343417 0.4958924  0.689898   0.6437466  0.65697575 0.5248802
 0.65913475 0.65201724 0.500043   0.6489615  0.8001635  0.6136328
 0.65587    0.8017319  0.6540262 ]",processed
"[0.41058025 0.5464732  0.37695757 0.3980795  0.5403377  0.6680579
 0.3974412  0.5371244  0.6028785  0.40485683 0.50977415 0.39722362
 0.40447614 0.5038609  0.4953117  0.4566381  0.49639007 0.6643403
 0.45788994 0.48999858 0.6809942  0.3231561  0.53020436 0.34455708
 0.3167523  0.5249131  0.55032486 0.20427985 0.51854604 0.29420805
 0.2038751  0.52145374 0.5797315  0.68682015 0.5012636  0.76948404
 0.69668376 0.49256444 0.8002384  0.6544063  0.650665   0.47828183
 0.6643041  0.6469712  0.6374926  0.6594906  0.7899315  0.72337985
 0.66341484 0.79273075 0.7068028 ]",processed
"[0.4149422  0.5586678  0.4878092  0.4011317  0.5491339  0.54346186
 0.39955992 0.5472301  0.65201014 0.40593407 0.51012903 0.5021073
 0.40790737 0.5069313  0.61283684 0.46085346 0.49924907 0.57572067
 0.45588383 0.48622772 0.68573195 0.32344246 0.5301678  0.55808526
 0.3146019  0.52200377 0.6501368  0.20573236 0.52263963 0.48714644
 0.20282231 0.52001953 0.6423958  0.6867384  0.5014901  0.59614533
 0.69773847 0.48760188 0.76114297 0.707526   0.6648378  0.70220524
 0.7135635  0.6551327  0.65542877 0.73903894 0.8219542  0.7040175
 0.7432136  0.8071049  0.44978052]",processed
"[0.40754467 0.5610755  0.4325527  0.39725268 0.5534827  0.672406
 0.39422214 0.54887474 0.4810513  0.40566868 0.5206534  0.49070868
 0.40223557 0.5149126  0.57390857 0.45795965 0.5187581  0.548231
 0.4513229  0.5010265  0.83394873 0.31911898 0.5439249  0.5222804
 0.31190982 0.52516454 0.6125651  0.20192909 0.5279853  0.45858714
 0.19997059 0.5194985  0.5281015  0.71534204 0.5168147  0.80983955
 0.7119602  0.5073837  0.74015015 0.85066724 0.6620839  0.6916681
 0.8523793  0.6872103  0.7878518  0.85411257 0.67362267 0.0194859
 0.8590523  0.6916309  0.02413721]",processed
"[0.40984187 0.5670432  0.51194865 0.39909804 0.55952644 0.60367185
 0.39698014 0.5564459  0.64142656 0.40681493 0.5254713  0.4025684
 0.40586594 0.52110404 0.44680873 0.4601659  0.51738816 0.6016034
 0.45867863 0.50539005 0.82370746 0.3185729  0.5372655  0.32679006
 0.3132373  0.5270574  0.534028   0.20080723 0.5256243  0.49531466
 0.19657594 0.5195587  0.5060418  0.72346073 0.52609885 0.64488035
 0.7211775  0.51613796 0.7369046  0.86217403 0.6348764  0.489666
 0.85997725 0.6430557  0.53361636 0.8241982  0.6253886  0.00659836
 0.8507374  0.6293868  0.01253158]",processed
"[0.3653552  0.47524637 0.6382587  0.3513644  0.47613543 0.7674858
 0.34887218 0.45937422 0.68127745 0.35914913 0.4709653  0.6700483
 0.36048636 0.43005615 0.74613833 0.43120587 0.4769696  0.6534831
 0.41751227 0.41569453 0.8206084  0.31312448 0.49116346 0.59865445
 0.28786144 0.42579708 0.7178327  0.18953289 0.48074707 0.7511624
 0.19773279 0.42921668 0.7082176  0.67640406 0.47204703 0.82714
 0.6716643  0.43194228 0.8187081  0.65737766 0.6532874  0.4454991
 0.64180905 0.61625636 0.39009067 0.7696425  0.6371189  0.26892623
 0.64412254 0.8452118  0.7061176 ]",processed
"[0.36552432 0.47428307 0.6037491  0.35130787 0.47572872 0.7522062
 0.34838572 0.45817068 0.6429706  0.35881513 0.47129124 0.63560975
 0.35910124 0.42855892 0.7033139  0.42985076 0.47710085 0.6026442
 0.41532457 0.4149037  0.7945627  0.3133663  0.49079907 0.612111
 0.2863684  0.42571622 0.6935228  0.18909563 0.48076844 0.7653736
 0.19615369 0.4281292  0.70567566 0.67646545 0.47197    0.8339293
 0.6728853  0.43200034 0.8219438  0.6557549  0.653645   0.4237629
 0.64294636 0.6253766  0.43185467 0.7706661  0.63657576 0.2605689
 0.643622   0.8453599  0.7032015 ]",processed
"[0.36450857 0.474094   0.60776615 0.3518561  0.4751974  0.75308853
 0.3494254  0.4583356  0.6702661  0.3577958  0.46957314 0.62904984
 0.35756665 0.42904067 0.68012273 0.42691985 0.48350084 0.76317126
 0.41351843 0.41512904 0.70117027 0.31496382 0.48884898 0.71269804
 0.2891655  0.42786932 0.7601077  0.18994021 0.47907317 0.7560095
 0.19629999 0.43010283 0.7232033  0.6650633  0.47315088 0.748197
 0.67796475 0.43866804 0.86943316 0.7201103  0.66494864 0.31337348
 0.72297806 0.6406067  0.29608724 0.7948205  0.84685755 0.419008
 0.79130346 0.85445917 0.41809267]",processed
"[0.36511654 0.47443295 0.53109294 0.35193104 0.4755321  0.7015707
 0.34876052 0.45833576 0.56523633 0.36045885 0.46958455 0.5515589
 0.3578214  0.42927346 0.55746067 0.41635084 0.48321778 0.57094806
 0.41062972 0.41907945 0.74041945 0.30924052 0.4875361  0.6430544
 0.29096076 0.42923862 0.48669446 0.19817983 0.48108333 0.56353384
 0.19441168 0.4318182  0.6026266  0.69782275 0.490152   0.71015286
 0.7011036  0.43418455 0.85413724 0.8560853  0.615165   0.5504835
 0.8691494  0.58921444 0.57569283 0.84571326 0.58657664 0.13174258
 0.85342884 0.53245    0.06191016]",processed
"[0.20210008 0.4723014  0.66471237 0.18445884 0.4827883  0.61549556
 0.18536563 0.4595697  0.60367626 0.18566914 0.49375826 0.60603166
 0.18836261 0.44011545 0.6183498  0.25721985 0.51394194 0.5704665
 0.25673395 0.41249982 0.86246747 0.37253433 0.5330823  0.42542052
 0.36196887 0.39132383 0.55773777 0.3574096  0.55806977 0.60195905
 0.3621134  0.38215172 0.515786   0.47872573 0.5005107  0.6728074
 0.47921032 0.44409308 0.65225255 0.6314555  0.48969552 0.73284185
 0.63514423 0.45902693 0.81738836 0.77284294 0.48319003 0.6264728
 0.7839718  0.4474553  0.56318295]",processed
"[0.36727238 0.4754421  0.48952416 0.35592267 0.47597134 0.601624
 0.35234714 0.46095797 0.6304154  0.36323982 0.4666922  0.47434297
 0.36040834 0.43294546 0.5283788  0.41789114 0.48267773 0.6025579
 0.41086483 0.41336155 0.46396983 0.31015342 0.48602027 0.5949248
 0.28935087 0.4293739  0.54256046 0.19085325 0.47947428 0.6749803
 0.19307451 0.43385747 0.5831058  0.6998262  0.48477066 0.85014075
 0.6993735  0.42358616 0.6413793  0.8701744  0.5247819  0.47723183
 0.8677436  0.45497677 0.23065218 0.856939   0.50600225 0.09605674
 0.85733384 0.455865   0.02761232]",processed
"[0.36804828 0.47379622 0.4669295  0.3556616  0.47526932 0.6074495
 0.35276383 0.4589674  0.60706115 0.36201108 0.46746042 0.50221854
 0.3600019  0.43198454 0.5261971  0.4190393  0.47520941 0.50424135
 0.41218272 0.41504893 0.47467047 0.30917862 0.48437348 0.6113007
 0.28717464 0.42835513 0.5613478  0.19103354 0.47885394 0.66971356
 0.19282635 0.4314839  0.55720073 0.7031737  0.48244575 0.800768
 0.69778186 0.42054215 0.596459   0.87165993 0.50313133 0.34473205
 0.8705149  0.43375006 0.23549187 0.86453974 0.48463884 0.05032938
 0.86403394 0.43219858 0.02635281]",processed
"[0.36881587 0.47467396 0.47192666 0.35631678 0.47475505 0.59602183
 0.35353956 0.46002626 0.6367717  0.36391956 0.46514204 0.57050985
 0.35944358 0.43306917 0.4997599  0.41892865 0.4754709  0.6696943
 0.4117334  0.41299984 0.46090677 0.31029883 0.4844644  0.6322908
 0.28789693 0.43055367 0.51314807 0.19179614 0.47917286 0.6478117
 0.19343589 0.43259233 0.5711661  0.7073133  0.48075426 0.73960924
 0.7049496  0.4224249  0.7673599  0.8713366  0.5035805  0.30142546
 0.8695081  0.43714067 0.2092269  0.86263734 0.4852597  0.04859542
 0.861717   0.43649516 0.024387  ]",processed
"[0.36699063 0.47403765 0.48577395 0.35519505 0.47493353 0.61964464
 0.35213703 0.45920876 0.60204524 0.36164492 0.46547964 0.4566299
 0.35932168 0.43110153 0.51432884 0.41954565 0.47686076 0.49550003
 0.4112621  0.41250956 0.44353083 0.31040683 0.48549363 0.60645586
 0.28745675 0.43007118 0.49046746 0.19163573 0.47943565 0.6596237
 0.19275561 0.43374875 0.580912   0.7046325  0.48526156 0.8062969
 0.7047301  0.424436   0.79230183 0.87166244 0.5266106  0.36059564
 0.8710306  0.45281294 0.17349018 0.86303073 0.5132881  0.09714132
 0.86062354 0.4554457  0.02423122]",processed
"[0.36655053 0.47501317 0.5224992  0.3542695  0.4741658  0.65587777
 0.35106972 0.45949277 0.619476   0.3617694  0.4640993  0.44702938
 0.35973024 0.4305842  0.56241035 0.42059726 0.47521114 0.5153739
 0.41112494 0.41709438 0.74665916 0.30997992 0.484347   0.62228674
 0.28894284 0.43080884 0.4969212  0.19118504 0.47923923 0.6713363
 0.18776433 0.43324745 0.4409723  0.7013873  0.4817267  0.8047194
 0.7044902  0.42642382 0.84166795 0.86480606 0.57875216 0.53635406
 0.8719398  0.55717045 0.4473201  0.8473512  0.55997616 0.12244866
 0.85752463 0.52774614 0.06646425]",processed
"[0.36670962 0.47658074 0.59017915 0.35521922 0.47469756 0.6787534
 0.3518292  0.4611425  0.70170605 0.3605453  0.46414977 0.52614546
 0.359474   0.43064675 0.6743074  0.4212862  0.48058784 0.665088
 0.4090073  0.4181631  0.7667612  0.31894407 0.48895624 0.5498718
 0.2900805  0.43132037 0.55079865 0.19821948 0.48141298 0.6001005
 0.18862657 0.43107933 0.44962102 0.67870903 0.47861743 0.49716303
 0.6866897  0.43245035 0.80140007 0.77509445 0.6429335  0.21251318
 0.7951106  0.64942664 0.50224394 0.8546119  0.4757315  0.3338627
 0.8522649  0.4672889  0.1649849 ]",processed
"[0.36513212 0.47802043 0.61777335 0.3539632  0.47497275 0.7294408
 0.35127985 0.46309212 0.7872548  0.36076987 0.464942   0.6928585
 0.36007535 0.4342613  0.7427742  0.4301317  0.47903726 0.6588147
 0.41226244 0.4151318  0.7269757  0.31622145 0.49196532 0.72722137
 0.29613522 0.43451962 0.47929353 0.19207996 0.48096153 0.73080504
 0.19794536 0.42853922 0.5789662  0.669995   0.47411755 0.74500865
 0.68229806 0.4300326  0.9004344  0.68184453 0.6488841  0.5031814
 0.69459677 0.63205945 0.5385748  0.7335609  0.83849996 0.69113004
 0.7336246  0.84618455 0.57602674]",processed
"[0.36887336 0.4747565  0.5257495  0.35975996 0.47532865 0.62775475
 0.35629812 0.4609924  0.7424775  0.36738154 0.46617237 0.69885576
 0.36468947 0.43365616 0.7672562  0.44177017 0.47715297 0.6850813
 0.42631924 0.40997446 0.6687631  0.32597002 0.49133682 0.5004173
 0.29088002 0.42854446 0.5628451  0.19139135 0.47822016 0.6906288
 0.19571234 0.42848995 0.67606187 0.6732166  0.47253278 0.6309476
 0.67873836 0.43114176 0.819113   0.6588151  0.639978   0.2877295
 0.6472182  0.6163328  0.53909993 0.6618452  0.8240045  0.16410817
 0.6541404  0.8439502  0.636253  ]",processed
"[0.37047952 0.47422156 0.52829075 0.36065373 0.47559297 0.6333764
 0.35713652 0.46043208 0.7422936  0.36473113 0.4678596  0.6321998
 0.3640353  0.43358046 0.75945413 0.43956932 0.4759316  0.6918092
 0.4241956  0.4097628  0.65714645 0.31501356 0.4875777  0.66076297
 0.2889899  0.42778242 0.6066619  0.19036114 0.47907767 0.6720769
 0.19378638 0.42715973 0.6699597  0.67534477 0.48140967 0.76714325
 0.6782397  0.4321237  0.82534397 0.6475621  0.6587264  0.48059407
 0.6394649  0.62239647 0.45728552 0.7625802  0.6307508  0.28072086
 0.6282688  0.8402189  0.61584437]",processed
"[0.37063077 0.47403848 0.52649873 0.36020955 0.47510108 0.6412706
 0.3564491  0.45997387 0.7480345  0.36439174 0.46636102 0.60775954
 0.3625087  0.43185914 0.7453652  0.43809453 0.47345987 0.71285254
 0.4211354  0.40793636 0.6246479  0.31481215 0.48787054 0.66353106
 0.28944394 0.42861426 0.60113835 0.19017562 0.47773638 0.6730737
 0.19357991 0.4270402  0.6315815  0.6747958  0.47925186 0.75088644
 0.68025696 0.43121463 0.83097184 0.6472665  0.6617918  0.49267638
 0.6404212  0.6259907  0.41221726 0.7577188  0.6326575  0.2922853
 0.6282044  0.8461217  0.6968663 ]",processed
"[0.51692116 0.50918496 0.5405073  0.4976078  0.5073498  0.62974966
 0.4986885  0.49656704 0.5191446  0.50448453 0.48633406 0.54272914
 0.50621116 0.4607515  0.67470825 0.56465584 0.49041814 0.63974875
 0.5572538  0.43533987 0.60831434 0.4213378  0.5191588  0.49967894
 0.41390485 0.444681   0.6128322  0.29453498 0.5280412  0.78187
 0.2862041  0.43871707 0.526469   0.8317998  0.51102316 0.64496356
 0.8343172  0.45634174 0.66301876 0.86493367 0.52635455 0.02090921
 0.8657777  0.45525455 0.02385584 0.8571496  0.47327822 0.01969086
 0.8621893  0.4618198  0.01162383]",processed
"[0.3708467  0.47028297 0.49978995 0.36052632 0.47361788 0.58906585
 0.3580917  0.4566479  0.69349056 0.36201236 0.46771494 0.6373186
 0.36077568 0.4306413  0.6953348  0.43393865 0.47799656 0.6935494
 0.42324036 0.41073698 0.8340947  0.31828213 0.48551676 0.7364212
 0.29426295 0.4306291  0.64404035 0.19777188 0.47958755 0.5812413
 0.19566528 0.42498204 0.720638   0.66816443 0.48233786 0.5600283
 0.681739   0.44439146 0.6933769  0.71609634 0.6561751  0.38197994
 0.7237228  0.6504411  0.4685501  0.78772515 0.85719466 0.49116
 0.7880553  0.858202   0.4931834 ]",processed
"[0.3689138  0.47983256 0.43938267 0.35833782 0.47608727 0.6137525
 0.35589272 0.46283302 0.717732   0.36412245 0.4638993  0.6466932
 0.36096376 0.43089762 0.60063356 0.4201214  0.4887468  0.64645976
 0.4148862  0.413694   0.52431035 0.30958912 0.4811965  0.6722562
 0.29280597 0.43286926 0.48894927 0.19190094 0.4779833  0.59800553
 0.19209823 0.42604896 0.6166092  0.70045596 0.4982653  0.8520689
 0.7051308  0.43700713 0.85453075 0.8655241  0.63248914 0.6057434
 0.8751357  0.6053586  0.58687687 0.8623348  0.61900425 0.11936085
 0.8502682  0.5387502  0.06347788]",processed
"[0.37049356 0.47365862 0.4068395  0.35822082 0.47254735 0.44038486
 0.3572274  0.45890978 0.45531642 0.36431503 0.46293136 0.5971229
 0.36265153 0.42802835 0.58219224 0.4181682  0.48493782 0.6037337
 0.41538793 0.40816846 0.54059535 0.3022536  0.47836548 0.6137598
 0.28741592 0.43031383 0.484727   0.19059484 0.47772896 0.55678433
 0.1900089  0.42572695 0.5659736  0.7076793  0.49609804 0.7376873
 0.70813173 0.4304514  0.7751258  0.86851114 0.5390202  0.39466017
 0.8697186  0.46886894 0.1680978  0.86129576 0.51653457 0.07151793
 0.85992086 0.4676878  0.0201028 ]",processed
"[0.36672366 0.47513655 0.47324887 0.3546593  0.4747926  0.6491256
 0.3528807  0.46086496 0.63847464 0.36029753 0.46236032 0.5045516
 0.3578981  0.42852223 0.50166243 0.42074293 0.48152754 0.59879833
 0.41462806 0.40601507 0.56148285 0.31055012 0.48060495 0.62419707
 0.28671932 0.42635036 0.5471321  0.19209422 0.47810254 0.5518494
 0.19204791 0.4255783  0.56063026 0.71020097 0.48783836 0.84755504
 0.70882463 0.42364207 0.7539835  0.8758886  0.5102753  0.35475868
 0.8735972  0.4398164  0.19506167 0.86511797 0.49751228 0.06985182
 0.8615769  0.43569675 0.03156404]",processed
"[0.3675746  0.46846727 0.5403551  0.3579504  0.47038925 0.51500064
 0.353548   0.45474115 0.5881102  0.36569968 0.4658265  0.6195721
 0.36176103 0.4231204  0.52607137 0.42252675 0.47449297 0.50116366
 0.41527295 0.40658256 0.5967252  0.31170297 0.47889245 0.56132174
 0.28289235 0.4265637  0.4611919  0.19111413 0.4773606  0.59567994
 0.18721095 0.42613724 0.41360968 0.70563006 0.4876438  0.8207674
 0.70605725 0.42546538 0.807089   0.8781972  0.5186467  0.40613687
 0.8748561  0.4408974  0.33938184 0.8634552  0.5001092  0.06774238
 0.8621268  0.43667233 0.04006923]",processed
"[0.36827168 0.46796313 0.5462966  0.35890043 0.47111517 0.4983511
 0.3543612  0.45447618 0.5563765  0.36687604 0.4684773  0.60612965
 0.36233607 0.4245027  0.559797   0.4229725  0.47495338 0.51454526
 0.41383573 0.4073142  0.70122516 0.31366184 0.47998744 0.6061701
 0.28362304 0.42745814 0.46647775 0.19154955 0.47706908 0.57358354
 0.19416118 0.4240046  0.5180856  0.70823705 0.4912641  0.7597329
 0.71028054 0.42707348 0.7617256  0.8734676  0.5270716  0.3967064
 0.87224877 0.4499324  0.22464943 0.86153114 0.5123725  0.09919795
 0.8600374  0.4454902  0.0312808 ]",processed
"[0.3601069  0.47031292 0.4516007  0.3484886  0.47102565 0.53319156
 0.34662327 0.45532224 0.46046686 0.35977936 0.46190742 0.49092135
 0.35780576 0.4245637  0.4922541  0.4240873  0.47440362 0.49636006
 0.41773185 0.40782    0.6155364  0.31194916 0.48211935 0.60788
 0.28421554 0.4250856  0.49955726 0.19187893 0.47791138 0.6027673
 0.187143   0.43205184 0.42741603 0.71672165 0.49581122 0.82434094
 0.7185456  0.4326524  0.816916   0.8697802  0.5539782  0.2773954
 0.87142897 0.48660526 0.08699217 0.8597323  0.5355584  0.05927437
 0.8590111  0.514332   0.01176399]",processed
