data,label
"[0.58965546 0.2127366  0.46061346 0.55495715 0.22494358 0.4387253
 0.5629589  0.1940107  0.50307024 0.47691765 0.27512032 0.55085033
 0.47590905 0.20640709 0.45549527 0.40491486 0.43299192 0.7084878
 0.4281681  0.24329135 0.5320881  0.53864706 0.626539   0.58851564
 0.5855146  0.25579855 0.4643349  0.8502966  0.5759477  0.882355
 0.7636045  0.23138829 0.84766984 0.48247755 0.6234172  0.44053236
 0.52418363 0.49044076 0.42522147 0.5956283  0.71820045 0.5747101
 0.6360806  0.49060264 0.33292112 0.52027005 0.82239115 0.8377792
 0.5535205  0.6220141  0.20041355]",processed
"[0.5871865  0.22099735 0.32404327 0.56246096 0.22726616 0.6140188
 0.56615794 0.19924165 0.41337255 0.49137327 0.27247027 0.5563966
 0.48965278 0.21290265 0.43048555 0.41158393 0.42220482 0.7422297
 0.44572386 0.24900715 0.53196275 0.5371697  0.62706757 0.6511185
 0.5859039  0.26007462 0.66094583 0.850496   0.57456046 0.87428755
 0.76789963 0.23000558 0.82000214 0.46915796 0.6234932  0.47491202
 0.5073637  0.49631593 0.4406332  0.58604425 0.71628666 0.5496693
 0.6400449  0.48452437 0.38961563 0.5196369  0.82179826 0.82827437
 0.5559093  0.6210819  0.20736678]",processed
"[0.23431201 0.18428062 0.59089583 0.21461603 0.1785042  0.84536546
 0.20814237 0.18811244 0.6804715  0.2137332  0.20476492 0.80281967
 0.19810231 0.22641163 0.69327694 0.2694998  0.2496222  0.746025
 0.23551448 0.320841   0.9109424  0.47531357 0.2333523  0.86240596
 0.40519655 0.34052944 0.73344195 0.7175427  0.2006475  0.5825786
 0.5656857  0.3318639  0.8449558  0.40432015 0.45418128 0.6062412
 0.36590818 0.4909186  0.76982087 0.56788963 0.61217415 0.759628
 0.52880573 0.6364785  0.6617802  0.711852   0.8072156  0.86864954
 0.6519979  0.811211   0.9084713 ]",processed
"[0.67498326 0.13089979 0.7789939  0.64457583 0.13068622 0.7046424
 0.6469194  0.11735139 0.80965585 0.57285017 0.17790806 0.68160826
 0.5761056  0.14931169 0.62881625 0.54288924 0.295513   0.6061462
 0.5254278  0.20185304 0.78863394 0.63880235 0.4029818  0.7202301
 0.65783936 0.26887095 0.4074123  0.83925056 0.35229167 0.9322158
 0.7925654  0.26303607 0.7936244  0.5017077  0.5073471  0.7826714
 0.48488683 0.46321118 0.66357595 0.5928778  0.6632394  0.43957773
 0.5847228  0.60749775 0.52355015 0.6190236  0.831034   0.7725547
 0.60079205 0.74581516 0.6867578 ]",processed
"[0.6138427  0.21513551 0.30137053 0.58312464 0.22280918 0.46932837
 0.5861392  0.19332714 0.36445004 0.5044305  0.26547348 0.63449687
 0.5024639  0.20650248 0.4154317  0.42025468 0.42249176 0.7439954
 0.4534357  0.24369322 0.67475    0.53896564 0.63012105 0.7645493
 0.58771896 0.2602746  0.58947587 0.8513891  0.57455325 0.8792947
 0.7707418  0.22927456 0.7749558  0.45755494 0.6240767  0.55984074
 0.48929638 0.5042429  0.33770645 0.6063395  0.7140922  0.4840898
 0.6422642  0.48316196 0.38892272 0.51827735 0.8208809  0.8148824
 0.5551386  0.6317848  0.18952407]",processed
"[0.6425537  0.20903568 0.3502156  0.60018176 0.22056633 0.42482856
 0.6096737  0.18933663 0.48170468 0.52046216 0.26142436 0.6089188
 0.5198488  0.20395656 0.44100636 0.42936376 0.42049384 0.701086
 0.46444973 0.24058668 0.6857286  0.53769535 0.6301499  0.6216918
 0.58904564 0.25551897 0.5229964  0.85174096 0.57450885 0.89325815
 0.7745639  0.22823595 0.7692542  0.45810917 0.62726766 0.4522827
 0.48912475 0.50494415 0.32285315 0.6066053  0.71419895 0.44450945
 0.6365898  0.55060494 0.34021792 0.518377   0.819769   0.7869028
 0.56575423 0.6533719  0.17266019]",processed
"[0.6325968  0.21157299 0.29932368 0.5990317  0.22236884 0.48186496
 0.6076524  0.19304015 0.5108878  0.53145164 0.2610875  0.65698355
 0.5251726  0.20648658 0.47180292 0.44523874 0.4169316  0.6450765
 0.46452454 0.24330387 0.6581913  0.53776276 0.6308043  0.62979734
 0.597074   0.2599192  0.53531384 0.8521956  0.5741608  0.8979733
 0.7753986  0.22804725 0.7430205  0.45080796 0.63104504 0.61151725
 0.47064227 0.51007    0.35319248 0.5955707  0.72157836 0.48561788
 0.64254034 0.54924786 0.3099987  0.51820713 0.82014763 0.78324294
 0.53476244 0.75698376 0.4753248 ]",processed
"[0.6324866  0.22396997 0.31856763 0.60598254 0.22917384 0.6035339
 0.608123   0.19863081 0.45963934 0.53329414 0.265256   0.62905455
 0.5303608  0.20594788 0.37785605 0.44742578 0.41213483 0.5090929
 0.46300992 0.24462493 0.67396945 0.5395903  0.63309336 0.78860015
 0.5923809  0.25260794 0.46893755 0.8528564  0.57410854 0.88518554
 0.7749002  0.226669   0.86723036 0.4518916  0.6398137  0.41814232
 0.45772275 0.51297814 0.39975116 0.5957046  0.7221495  0.50113416
 0.64589703 0.54631907 0.27639672 0.5193108  0.81115985 0.71895564
 0.5293737  0.75591016 0.4817918 ]",processed
"[0.6507327  0.22308992 0.37957188 0.61929876 0.22968566 0.5486879
 0.6281944  0.20544957 0.38225162 0.5470307  0.26143757 0.63935083
 0.5426793  0.20458746 0.34794426 0.46034893 0.4118296  0.6059113
 0.46761984 0.24676186 0.722619   0.54011565 0.63273704 0.68630743
 0.60250586 0.248931   0.48896912 0.8521554  0.57444924 0.8861943
 0.7729701  0.22803114 0.6918228  0.45682657 0.6428861  0.49601814
 0.4516288  0.5236203  0.35863838 0.5916701  0.72561634 0.48047075
 0.5431151  0.6653645  0.3032071  0.51923716 0.8194545  0.78181076
 0.524721   0.76829785 0.4978384 ]",processed
"[0.6684457  0.22283705 0.37544894 0.63488406 0.22926599 0.55891865
 0.64208275 0.19922185 0.3556275  0.56013656 0.26705036 0.6721479
 0.55859226 0.19915757 0.33094177 0.46931934 0.41755554 0.5982927
 0.4813818  0.24671675 0.725771   0.54142934 0.63586265 0.7560972
 0.61179274 0.24791819 0.49593627 0.8512107  0.57621485 0.80950904
 0.7726903  0.22900096 0.7077073  0.4688931  0.64594704 0.580037
 0.4525772  0.5241158  0.36336485 0.5793837  0.72435135 0.5663932
 0.53858775 0.6588816  0.29551294 0.5134651  0.8208117  0.8451706
 0.5207255  0.77045935 0.42674828]",processed
"[0.6672388  0.22615218 0.4016254  0.63862306 0.23241983 0.59043527
 0.6450406  0.20595078 0.4480174  0.57157236 0.26647863 0.6320664
 0.5645809  0.19954123 0.36164254 0.47271308 0.41788313 0.56301564
 0.49289763 0.24389109 0.5763392  0.54040194 0.6353029  0.76460785
 0.6277512  0.24551459 0.44575474 0.85083085 0.57712346 0.8053203
 0.7738143  0.22710238 0.64539456 0.48198128 0.6501558  0.6461923
 0.46410346 0.5400345  0.2738457  0.5809768  0.7261995  0.62216824
 0.53463644 0.6484085  0.2139736  0.5147161  0.812773   0.7303324
 0.52039415 0.7709766  0.379774  ]",processed
"[0.67729056 0.2365028  0.36387673 0.6531301  0.24329427 0.58375114
 0.65697795 0.2147339  0.40725756 0.5901594  0.27002585 0.6511695
 0.58001053 0.21227567 0.38312015 0.4833444  0.41850156 0.4668046
 0.49907327 0.24551153 0.6631214  0.53763306 0.63583976 0.76130605
 0.6354276  0.23349519 0.40202177 0.8507256  0.57468194 0.8316067
 0.77102166 0.22639322 0.6838173  0.48078063 0.6468258  0.5644461
 0.4653517  0.5257684  0.31051245 0.57993656 0.72630984 0.6220508
 0.64634496 0.4768575  0.16947332 0.50917554 0.8190377  0.86596406
 0.53303194 0.6504859  0.16384566]",processed
"[0.69649327 0.24147004 0.36111656 0.66909224 0.24651693 0.52990955
 0.67520916 0.22130519 0.3857556  0.6054577  0.27336347 0.5967512
 0.60126084 0.21441503 0.39711922 0.49621364 0.41148165 0.27307293
 0.5089671  0.24120289 0.42621803 0.5372097  0.6338694  0.72936094
 0.64738655 0.23240235 0.32583427 0.8516139  0.5719547  0.8492934
 0.7772258  0.22174202 0.7008065  0.48330963 0.6369612  0.42102787
 0.44216698 0.53118026 0.378041   0.5808394  0.71914893 0.49933144
 0.5355486  0.6389528  0.16075641 0.51683044 0.81245863 0.73491
 0.5189564  0.786976   0.28894046]",processed
"[0.2437831  0.18885247 0.74362487 0.22398771 0.1760894  0.82068014
 0.21377587 0.19278507 0.78525674 0.2276968  0.1958057  0.9204169
 0.2050758  0.23329677 0.70228976 0.27881047 0.24403538 0.8387603
 0.24431944 0.3170424  0.82869416 0.48840523 0.2323753  0.7893336
 0.4036665  0.35089737 0.66758996 0.73129255 0.19548362 0.7405859
 0.56392074 0.3326987  0.8397702  0.41210768 0.45038596 0.47163317
 0.36908945 0.48802415 0.8215084  0.5712615  0.602355   0.73891425
 0.52952856 0.6321231  0.74267286 0.71265393 0.8064829  0.8062694
 0.64764917 0.8088333  0.7519959 ]",processed
"[0.7037394  0.22347723 0.38527143 0.67994326 0.23025608 0.54189736
 0.6795405  0.20485602 0.45069143 0.61807865 0.26847523 0.68181014
 0.60217273 0.19871974 0.4128787  0.5019609  0.40675336 0.5553744
 0.5179834  0.2422642  0.5520146  0.5343926  0.63344306 0.7635212
 0.64423585 0.23617168 0.27061987 0.85128325 0.57743394 0.7691809
 0.78609717 0.21926944 0.49564022 0.50043285 0.6521853  0.5253999
 0.45503688 0.574273   0.31357792 0.57544404 0.7262843  0.6269367
 0.5177437  0.6425775  0.16723178 0.51237464 0.8199578  0.8201873
 0.5158416  0.78665304 0.35129666]",processed
"[0.6773141  0.13119762 0.77784836 0.6478175  0.13130488 0.75509673
 0.6493967  0.11707663 0.8313327  0.57386637 0.1773026  0.7129132
 0.5773148  0.14707667 0.6431573  0.5412395  0.2972063  0.62427723
 0.5263304  0.1980226  0.7399351  0.6375825  0.4033776  0.7628816
 0.65521204 0.2690344  0.40501747 0.84097236 0.34956783 0.60084605
 0.7909903  0.26373705 0.78616416 0.50030583 0.5055361  0.7434937
 0.4859323  0.46055937 0.7502153  0.5915206  0.6597996  0.44861704
 0.5914598  0.60698783 0.41400257 0.6187857  0.8305386  0.7868543
 0.6051202  0.7366023  0.4448979 ]",processed
"[0.7147224  0.20821095 0.3764217  0.6905939  0.2165229  0.37962505
 0.68476754 0.18208764 0.49102017 0.62093365 0.26873153 0.59732836
 0.61190736 0.18291888 0.3224733  0.51655024 0.40718096 0.51314163
 0.51242924 0.23742983 0.66685116 0.53569955 0.6357873  0.7902439
 0.6158338  0.24145553 0.14004429 0.8505024  0.5772735  0.81483877
 0.79429823 0.21549106 0.5517928  0.50767547 0.6456536  0.43385518
 0.44569305 0.55114186 0.5275773  0.5691697  0.7225874  0.61329114
 0.4284289  0.5393487  0.1371003  0.5111104  0.8172422  0.8226056
 0.51409274 0.7866505  0.37065566]",processed
"[0.73847556 0.21233267 0.32765168 0.70542836 0.22130609 0.38394022
 0.70961064 0.19256264 0.41393209 0.6354216  0.26761475 0.6216588
 0.63102525 0.18651445 0.36248526 0.528578   0.4003911  0.4538201
 0.5279641  0.23048972 0.42458647 0.533402   0.63256264 0.7313648
 0.66643184 0.23039441 0.24713634 0.847338   0.575842   0.71312606
 0.7975126  0.22342004 0.33687565 0.5072774  0.6345742  0.39380625
 0.45813408 0.54450196 0.40469196 0.56619173 0.7246848  0.5636031
 0.4328332  0.53671736 0.11845731 0.5095642  0.81520593 0.7791761
 0.50591904 0.79707557 0.44905686]",processed
"[0.7441005  0.21758215 0.32952523 0.7194065  0.22358431 0.3910655
 0.7227943  0.19404233 0.41133782 0.64588416 0.27304223 0.6454719
 0.64406645 0.18497284 0.3380678  0.542464   0.39655513 0.36504924
 0.5318929  0.22601484 0.48764896 0.528569   0.6274815  0.67222863
 0.5373313  0.26592025 0.08361891 0.8493711  0.57469785 0.84260654
 0.6903568  0.28716856 0.2589933  0.5145967  0.62669593 0.4975712
 0.470981   0.53428537 0.2634795  0.56616145 0.72509766 0.52984446
 0.46070448 0.43257383 0.29647171 0.51417834 0.81304604 0.782567
 0.50921315 0.79504055 0.49051252]",processed
"[0.7544217  0.21407747 0.25798175 0.73705703 0.21400478 0.45980957
 0.7397189  0.18752365 0.3598715  0.65388703 0.27044097 0.6204838
 0.6494031  0.18277483 0.41453525 0.5533813  0.3945401  0.30569878
 0.53411114 0.22907218 0.49569955 0.5216531  0.63154185 0.7948562
 0.50970584 0.27904606 0.16886908 0.8501829  0.57624245 0.79372174
 0.69900525 0.28943348 0.25742    0.5149506  0.62710595 0.45141837
 0.46414644 0.50013787 0.55976975 0.5656517  0.72477645 0.60789484
 0.45842397 0.44250032 0.39493746 0.51896316 0.8066907  0.64424527
 0.5173603  0.7860562  0.42120644]",processed
"[0.7682344  0.21662053 0.3183624  0.7480719  0.218763   0.363393
 0.7523066  0.19122574 0.41033632 0.6645522  0.27046716 0.65533626
 0.66027856 0.1883469  0.38959858 0.54773843 0.39215946 0.5149775
 0.5343656  0.22505558 0.5772222  0.5249732  0.6209717  0.7645383
 0.5017486  0.2915456  0.17290752 0.8502112  0.5736309  0.8179599
 0.70380056 0.29502663 0.1719934  0.51577705 0.62647104 0.47917163
 0.47236967 0.5237116  0.42897648 0.56594    0.7193276  0.4711682
 0.46001223 0.44045743 0.3544315  0.5139038  0.81258297 0.82493204
 0.5130143  0.793374   0.46462157]",processed
"[0.76449627 0.22818723 0.29336673 0.7463057  0.2295148  0.5026045
 0.7522259  0.20316553 0.40202048 0.6708105  0.27244207 0.65374434
 0.65765417 0.19459851 0.51056886 0.56016195 0.38399142 0.44905385
 0.54598397 0.22447285 0.50131685 0.5240365  0.6190047  0.82887065
 0.5020424  0.2915043  0.10849413 0.8521454  0.5720077  0.81844956
 0.7008973  0.2953052  0.10248648 0.5211516  0.6260279  0.41284204
 0.47658587 0.5413296  0.41322786 0.5669954  0.7168836  0.42717913
 0.46258065 0.44433865 0.2665173  0.5131637  0.81071985 0.8236775
 0.5172287  0.7888659  0.4844281 ]",processed
"[0.7684391  0.22750215 0.2705923  0.7549488  0.22494563 0.5353535
 0.758129   0.20089138 0.4166975  0.6751504  0.2726303  0.7137419
 0.66485417 0.19564916 0.4090225  0.56249756 0.3939719  0.4599913
 0.54632676 0.225205   0.43750364 0.5248183  0.61926734 0.781341
 0.49516883 0.3335467  0.1282543  0.8489662  0.5731134  0.8250104
 0.6690066  0.32017612 0.07436498 0.5207438  0.62823963 0.39609015
 0.47610018 0.5412315  0.3902025  0.5687683  0.7214984  0.5031233
 0.46330315 0.4425659  0.29016578 0.5144145  0.8116574  0.8094995
 0.51410437 0.79434043 0.51614314]",processed
"[0.7912635  0.21613541 0.46322757 0.76003057 0.22295694 0.46229362
 0.76203424 0.19508542 0.50764555 0.67915916 0.2712044  0.73290294
 0.6727903  0.18713021 0.32584214 0.5657954  0.39519128 0.52043563
 0.5509148  0.22510149 0.5582506  0.5220059  0.61817783 0.77992225
 0.50596935 0.29493558 0.13949502 0.8488608  0.57201    0.83924794
 0.7055679  0.29692873 0.16467279 0.5284167  0.63830465 0.4815753
 0.477091   0.5274589  0.4695791  0.5782944  0.7248971  0.52408314
 0.51324093 0.61369073 0.13634257 0.5175928  0.80504996 0.6945795
 0.51750195 0.78743887 0.5109793 ]",processed
"[0.26398763 0.18432517 0.68131036 0.24278897 0.17487325 0.85359555
 0.23679411 0.18912658 0.66102445 0.24611914 0.1991953  0.7118589
 0.22725074 0.22817834 0.730609   0.29956046 0.24225318 0.7163914
 0.2589999  0.3160956  0.74782336 0.49579704 0.2349083  0.69929385
 0.41036853 0.35073844 0.63768536 0.7328439  0.19299531 0.7109206
 0.5646324  0.33251044 0.87013584 0.41789505 0.44916734 0.62850094
 0.38339698 0.4852981  0.7324399  0.5777197  0.6051477  0.789913
 0.5385953  0.62551594 0.63909894 0.70999193 0.8036511  0.834823
 0.64982915 0.8082948  0.7292541 ]",processed
"[0.8014959  0.21510242 0.49275342 0.76822627 0.21842414 0.38124475
 0.77158237 0.19569707 0.49358556 0.68509674 0.26912734 0.60926193
 0.67690176 0.18696332 0.36566758 0.56458676 0.39323407 0.5766754
 0.55406934 0.22436757 0.6080612  0.51961315 0.6147947  0.75731885
 0.5132178  0.2844412  0.12811874 0.8463913  0.5739282  0.8557705
 0.7197848  0.29457986 0.17791681 0.52076966 0.6307399  0.36418906
 0.4785448  0.54684794 0.41962174 0.5777486  0.718206   0.44996127
 0.57161844 0.7213074  0.33514678 0.516176   0.804543   0.7368283
 0.5129421  0.79147327 0.6054909 ]",processed
"[0.7998526  0.20995197 0.4099576  0.77360094 0.21429077 0.56870186
 0.77499384 0.18907006 0.40587536 0.68864673 0.2680403  0.6857502
 0.6759764  0.18012351 0.34094527 0.5653567  0.39591202 0.5770483
 0.5499183  0.21819429 0.4141727  0.5212289  0.61627954 0.7952817
 0.5085984  0.3066423  0.12394392 0.84599584 0.5739084  0.82930696
 0.689044   0.31865805 0.07607281 0.5321947  0.6455858  0.41277316
 0.47948116 0.5457116  0.4214428  0.57586926 0.7249452  0.4893762
 0.5675836  0.72295433 0.32813492 0.5173388  0.8054632  0.686727
 0.5136593  0.7912218  0.5487225 ]",processed
"[0.6786967  0.13026035 0.7498002  0.64979905 0.13007487 0.75885224
 0.65074486 0.11668666 0.80922717 0.57642484 0.17654076 0.7699784
 0.5795008  0.14848761 0.688122   0.5416674  0.30604482 0.61614496
 0.52606195 0.19949153 0.7769007  0.6370685  0.40429518 0.7515693
 0.6581574  0.2698929  0.3790437  0.83759516 0.35341087 0.93824273
 0.7916052  0.2635648  0.7530426  0.50779796 0.5087308  0.7062953
 0.48597172 0.46189657 0.76124465 0.59336334 0.65966725 0.43768394
 0.5833778  0.60933346 0.52690196 0.61860514 0.83024865 0.7989726
 0.5976851  0.74348295 0.71537834]",processed
"[0.80667    0.20838208 0.46693477 0.77667254 0.21364877 0.54857457
 0.77786684 0.18747333 0.42281315 0.6950548  0.26634336 0.7467805
 0.6810825  0.17915295 0.4185155  0.59067124 0.3942086  0.37016237
 0.55260915 0.22370781 0.5567908  0.5204681  0.61485434 0.80784863
 0.50944775 0.31162035 0.17036878 0.850062   0.5743941  0.8198216
 0.6873872  0.3178671  0.08989945 0.5220055  0.6411156  0.37751374
 0.476923   0.5443152  0.43771815 0.5783556  0.727191   0.5840301
 0.570146   0.72329336 0.2949686  0.51690847 0.80522305 0.69303465
 0.50718266 0.7934361  0.5191037 ]",processed
"[0.8125613  0.2102177  0.4811363  0.7871101  0.21452738 0.6041298
 0.78911304 0.18820523 0.4526247  0.7029011  0.26591623 0.6741667
 0.69687855 0.1781127  0.3952252  0.5930348  0.39269012 0.41828597
 0.56396586 0.21501341 0.3790748  0.51918983 0.6137563  0.7892017
 0.52368766 0.282673   0.09405535 0.84806186 0.57508594 0.8255771
 0.7291124  0.29343858 0.18501315 0.52759427 0.64722306 0.34362936
 0.49062297 0.5453461  0.4653266  0.5918126  0.7195945  0.43497995
 0.57708937 0.72081923 0.31351012 0.5169665  0.8045587  0.7343128
 0.51941276 0.78768295 0.478712  ]",processed
"[0.81181604 0.21215482 0.49897128 0.7864557  0.21639632 0.580808
 0.78752786 0.19091372 0.5156825  0.70437676 0.26530737 0.6834095
 0.70231014 0.1823174  0.31298    0.6052831  0.39318416 0.34384555
 0.5752359  0.22072004 0.4233653  0.51869047 0.6139152  0.7975643
 0.5239319  0.26904097 0.12536158 0.84889334 0.5758055  0.6767071
 0.7317911  0.29216215 0.20848043 0.5380725  0.6509776  0.43354422
 0.49344617 0.5463854  0.47094545 0.58976716 0.7181684  0.48471183
 0.5763224  0.71886855 0.27963114 0.5165158  0.8030582  0.7301486
 0.5184853  0.7879227  0.45058843]",processed
