data,label
"[0.14573994 0.6025887  0.7336213  0.12697257 0.5910886  0.49579436
 0.12814622 0.5896741  0.5909894  0.12576528 0.5340344  0.634381
 0.12824006 0.5284166  0.7664219  0.21296497 0.5295164  0.6827517
 0.20254235 0.4771582  0.6794901  0.343294   0.5571951  0.65408045
 0.36029857 0.47944024 0.6712312  0.44821316 0.6035827  0.68949467
 0.46453503 0.56946933 0.56826854 0.48842275 0.52102125 0.65912646
 0.48886064 0.47884855 0.8776896  0.6974134  0.5041432  0.64679706
 0.6992645  0.46115205 0.67236364 0.8756054  0.44504398 0.68559325
 0.9006058  0.39598575 0.6755927 ]",processed
"[0.14519563 0.6040631  0.6959609  0.12526499 0.5925468  0.48762164
 0.1269688  0.59241736 0.48498306 0.12598805 0.5353551  0.6993025
 0.12897429 0.5318186  0.5776001  0.20279652 0.50280267 0.75710446
 0.20399779 0.48585567 0.7413308  0.3589412  0.50916624 0.43873388
 0.35864872 0.48903713 0.67924905 0.45645624 0.5772423  0.4526188
 0.4581033  0.5646671  0.48312104 0.48378497 0.5065907  0.80835783
 0.48585823 0.4837759  0.8318833  0.69518423 0.5047117  0.66433996
 0.6972242  0.4661872  0.78741395 0.87627316 0.44927877 0.75311655
 0.90280795 0.39678288 0.7318994 ]",processed
"[0.14810908 0.6037374  0.73457384 0.12875976 0.5921148  0.58778477
 0.12989458 0.59132016 0.5849794  0.12735063 0.53579783 0.68443054
 0.13052705 0.53016686 0.5914226  0.2183451  0.54009193 0.5171972
 0.20549834 0.4773768  0.71029043 0.34371597 0.55821675 0.65248984
 0.36111015 0.47801068 0.668783   0.44796416 0.6042043  0.6854614
 0.46269193 0.56909096 0.7716383  0.48763525 0.52294326 0.6452897
 0.4878291  0.48123118 0.87166035 0.69636285 0.5048191  0.66188383
 0.6970539  0.46273953 0.71215403 0.8767789  0.44927278 0.7415248
 0.9036454  0.40072212 0.7282109 ]",processed
"[0.14146034 0.6076289  0.5148151  0.12224559 0.5956631  0.66749716
 0.12282114 0.5955901  0.6083199  0.12460619 0.5381945  0.6631682
 0.1273782  0.53535664 0.6619652  0.19965613 0.5040448  0.7462484
 0.20263828 0.49154112 0.7209076  0.3596087  0.5164362  0.3610969
 0.35861677 0.4926612  0.70431167 0.45296228 0.5723689  0.4486434
 0.45760795 0.56607425 0.66123545 0.48213091 0.50662214 0.80025434
 0.483539   0.4866936  0.79803354 0.6951981  0.5072192  0.66261494
 0.6965661  0.46663553 0.7992873  0.8802457  0.4521856  0.7746458
 0.90049744 0.39705464 0.7094734 ]",processed
"[0.08961491 0.6208411  0.61223465 0.0651688  0.64125276 0.63208246
 0.07824283 0.59969956 0.6426201  0.06776216 0.69230753 0.5823949
 0.0921948  0.5872425  0.29672182 0.16905884 0.7265229  0.73950225
 0.18685026 0.608495   0.65595895 0.16632283 0.5095245  0.34658316
 0.17005342 0.48534733 0.09615197 0.14565895 0.2689583  0.56217986
 0.14585356 0.268845   0.35675636 0.43006667 0.6554043  0.5922022
 0.4360326  0.56981516 0.57489944 0.6339388  0.5443922  0.7401896
 0.6321513  0.6431667  0.66728777 0.806737   0.63399446 0.79067826
 0.81159955 0.63887537 0.4447368 ]",processed
"[0.18894973 0.49367708 0.5771832  0.18190709 0.50887877 0.5697962
 0.17815325 0.49778417 0.42132074 0.1987589  0.54261595 0.39458966
 0.19423681 0.5291989  0.22614734 0.2684385  0.5536269  0.4655945
 0.2754332  0.5079816  0.441885   0.27052885 0.3522013  0.50848883
 0.30387655 0.42906317 0.11371817 0.25131676 0.4645377  0.28611213
 0.27978426 0.43794551 0.25278175 0.5021391  0.5242969  0.6411389
 0.50031537 0.4828298  0.4819345  0.67731553 0.5401939  0.35985312
 0.66683483 0.51939917 0.2569552  0.85302526 0.5490388  0.65910923
 0.80265975 0.52853835 0.27604783]",processed
"[0.08971626 0.62038136 0.6093327  0.06726502 0.6405251  0.6024537
 0.07893943 0.5993867  0.55815196 0.06871607 0.69207984 0.5930405
 0.09316134 0.5840597  0.3768881  0.16274418 0.73282677 0.68072546
 0.18015574 0.5983436  0.6546565  0.18725386 0.6305025  0.11722662
 0.17662455 0.47857788 0.26836738 0.1702462  0.52449256 0.4124659
 0.14715669 0.27464098 0.29950282 0.42648447 0.6561381  0.7351138
 0.43090016 0.570467   0.47469687 0.6340134  0.54513    0.7475911
 0.6331458  0.6383774  0.7644361  0.80579644 0.6294738  0.76431614
 0.8024743  0.6432603  0.5715843 ]",processed
"[0.05325604 0.6946811  0.7351373  0.027898   0.7171398  0.55737615
 0.03932928 0.6704609  0.66697675 0.02616942 0.77662027 0.5932003
 0.05041913 0.6597397  0.29260734 0.14219315 0.81825733 0.57494104
 0.15338573 0.6889679  0.64036226 0.13764109 0.5518535  0.3984728
 0.14784357 0.54008406 0.09739181 0.11492717 0.3042267  0.5145185
 0.11595468 0.30362493 0.42132267 0.434723   0.73221636 0.70662713
 0.43321455 0.63049805 0.73976314 0.65891504 0.60664403 0.77550775
 0.6570113  0.7133653  0.40964356 0.8660923  0.7038815  0.5744601
 0.85350955 0.72452813 0.5159958 ]",processed
"[0.08486468 0.62517244 0.6131873  0.06391152 0.64579964 0.5333662
 0.07409282 0.6037763  0.7619188  0.06676205 0.69819784 0.54494995
 0.08731314 0.5891908  0.40322316 0.15789866 0.73775333 0.5732014
 0.17656964 0.60889035 0.63879573 0.1757698  0.62287    0.19746587
 0.17550285 0.4825268  0.24266684 0.14728448 0.3683977  0.10155255
 0.13986313 0.2699203  0.3232414  0.43272343 0.65948886 0.57932657
 0.43549752 0.57728714 0.5894597  0.6441058  0.5451007  0.8787655
 0.64273775 0.6439819  0.6183151  0.8217434  0.6314375  0.6933734
 0.8189381  0.65074664 0.60026544]",processed
"[0.20509146 0.51460135 0.45466658 0.19839302 0.5111688  0.51187426
 0.19421875 0.50709623 0.44024947 0.21092144 0.45787892 0.4244539
 0.20107326 0.4526064  0.42907363 0.23973207 0.4481347  0.48013523
 0.18171723 0.45172235 0.6029887  0.3396945  0.4468855  0.19014806
 0.09095877 0.55370533 0.6935374  0.44138786 0.4829538  0.34840283
 0.04721823 0.53673023 0.35773984 0.39509565 0.47196433 0.7295819
 0.3827089  0.48377404 0.5045019  0.6125923  0.45788914 0.56932455
 0.6149699  0.45035997 0.5493173  0.8044753  0.45218846 0.35561386
 0.812916   0.39228112 0.45113093]",processed
"[0.17149766 0.5133181  0.40632513 0.1606286  0.50781834 0.44768924
 0.15596507 0.50188357 0.3415639  0.16466665 0.456384   0.31120518
 0.15757725 0.4516125  0.3377541  0.21339375 0.42785335 0.43555236
 0.14276344 0.45675814 0.4460907  0.32751155 0.4260757  0.25702968
 0.04337009 0.5456508  0.5964782  0.44334826 0.4673379  0.25734943
 0.04375966 0.5387182  0.1356432  0.38830087 0.44996998 0.6632718
 0.36387524 0.47528258 0.50030524 0.59512377 0.4428068  0.53833026
 0.602399   0.43817332 0.5274663  0.7648062  0.45421565 0.10101213
 0.7779687  0.4294283  0.11121815]",processed
"[0.4445736  0.7372387  0.48967388 0.43533665 0.7521776  0.48723134
 0.4306231  0.7411311  0.44780132 0.45410988 0.79362    0.44133157
 0.44424748 0.77129376 0.18620346 0.5070103  0.804334   0.62194556
 0.5049023  0.7568427  0.5169004  0.54084736 0.7863189  0.3121551
 0.5202935  0.7049652  0.2450252  0.4977511  0.6798401  0.29568642
 0.48078316 0.6593063  0.4226808  0.671314   0.8080247  0.60725796
 0.6763702  0.77539665 0.536786   0.7769417  0.64811116 0.7343374
 0.81240827 0.8554674  0.73918474 0.9237035  0.6072237  0.6104165
 0.9309624  0.94165146 0.5053612 ]",processed
"[0.44178683 0.73252356 0.6334038  0.43579134 0.7456491  0.52661425
 0.4312329  0.73817986 0.67493004 0.45164764 0.7888175  0.73994607
 0.4382122  0.76991475 0.5089697  0.49404395 0.80941534 0.72794956
 0.48718685 0.7363697  0.64116937 0.5409988  0.78917444 0.64964783
 0.4921452  0.66876215 0.21265699 0.48344752 0.66302735 0.4885369
 0.4650827  0.6512694  0.67093456 0.66909415 0.81322956 0.6842477
 0.6741591  0.7697455  0.6631183  0.77739316 0.6437947  0.7419995
 0.80941063 0.85247684 0.6778131  0.9292166  0.5997524  0.67993927
 0.9394909  0.94204694 0.7069986 ]",processed
"[0.44410554 0.7617335  0.3562571  0.43208006 0.77580893 0.44276348
 0.4312873  0.7634799  0.41006446 0.44577664 0.8251001  0.57386863
 0.44171286 0.79572904 0.23194231 0.5151528  0.8417871  0.41100323
 0.51540846 0.7759858  0.48555338 0.55268306 0.8281311  0.49326396
 0.5415529  0.7324754  0.24429142 0.49112874 0.71106464 0.26795354
 0.48167452 0.680625   0.24867105 0.68409616 0.83569723 0.60896146
 0.6921328  0.79801327 0.5160327  0.80157876 0.6733464  0.6290801
 0.83636224 0.9010822  0.7110317  0.9637363  0.62556046 0.54659784
 0.9707667  0.9902948  0.3886755 ]",processed
"[0.44753173 0.7354473  0.6399121  0.43794963 0.7497852  0.45149213
 0.43516645 0.7398115  0.49934417 0.45233646 0.7946286  0.66580427
 0.43997666 0.77197284 0.4289917  0.49432835 0.8117159  0.6860464
 0.49314788 0.7417318  0.6205471  0.53835034 0.79680896 0.4998857
 0.49916902 0.6736931  0.22292015 0.4899077  0.6699122  0.39828476
 0.47668818 0.6564162  0.5259177  0.66772825 0.82342297 0.72226584
 0.67456734 0.77694696 0.68098354 0.77922094 0.6532664  0.78227824
 0.81800383 0.8563672  0.7746874  0.9322874  0.6079292  0.69843096
 0.94368    0.9427695  0.638136  ]",processed
"[0.1522725  0.6189088  0.8004017  0.13948703 0.6368346  0.7496558
 0.13756973 0.61506313 0.67175794 0.15136357 0.6774838  0.87813115
 0.14482579 0.6276015  0.6299479  0.21390013 0.69320697 0.80792964
 0.22060671 0.6068228  0.81584585 0.32418242 0.64964724 0.559655
 0.32357764 0.6326706  0.40651584 0.33625394 0.5530911  0.8398097
 0.33908194 0.5571423  0.41140923 0.45298496 0.64422894 0.72661346
 0.44232368 0.57837445 0.7618191  0.58503205 0.6445543  0.7774551
 0.52898306 0.4895953  0.86500716 0.7223053  0.6599413  0.8128222
 0.70151615 0.46783096 0.74700457]",processed
"[0.10769097 0.53279555 0.4655869  0.09035328 0.5491873  0.5769136
 0.09024749 0.5477841  0.53831786 0.10434182 0.61386657 0.8471585
 0.1046695  0.60750806 0.6664356  0.19661246 0.6289508  0.67353207
 0.19179985 0.6420573  0.60782695 0.35254282 0.62990296 0.53136563
 0.33863166 0.66209424 0.47843033 0.41233438 0.5270493  0.504827
 0.3883129  0.5795012  0.10905428 0.47070742 0.5945955  0.7587303
 0.46636516 0.59477484 0.6401601  0.6518105  0.6286533  0.66959727
 0.6507404  0.59681123 0.7766219  0.8387442  0.652648   0.73973507
 0.81317383 0.6080117  0.67873484]",processed
"[0.15531783 0.62183213 0.67534065 0.14397165 0.6388936  0.6469988
 0.14089657 0.61758864 0.5148297  0.15561718 0.677886   0.79172367
 0.15050732 0.6278744  0.7005134  0.21990857 0.6929794  0.8327677
 0.2230844  0.61229986 0.61975163 0.32911    0.6462902  0.5835755
 0.32758188 0.62885576 0.4711864  0.34075195 0.55224806 0.6640616
 0.43678617 0.61180365 0.16983168 0.45027873 0.64347196 0.74033767
 0.44055372 0.5808983  0.7847462  0.58129334 0.6413638  0.883144
 0.5290207  0.4910194  0.8592052  0.7221025  0.6615608  0.81964856
 0.69940275 0.4673875  0.74946916]",processed
"[0.1568421  0.61878926 0.7227828  0.14579429 0.63696355 0.76209044
 0.14216833 0.6158481  0.58642054 0.15679955 0.6777418  0.83225256
 0.15048592 0.6283867  0.6970062  0.21894376 0.69355726 0.84992325
 0.22206742 0.61020494 0.60572165 0.32661694 0.6493036  0.5641541
 0.3259256  0.6363582  0.5441806  0.34037077 0.5572977  0.6634165
 0.34615928 0.5593133  0.33413786 0.45280257 0.64459705 0.7279202
 0.44223318 0.5811691  0.7781684  0.58520705 0.644719   0.7756325
 0.529911   0.4916788  0.8622916  0.7226208  0.661126   0.8295895
 0.7023388  0.4687937  0.7829465 ]",processed
"[0.12396976 0.6236297  0.57276535 0.11144961 0.64165163 0.5591363
 0.10977291 0.6199236  0.5656264  0.12415065 0.68148345 0.67627233
 0.1189518  0.6342543  0.7525388  0.19170058 0.7031114  0.76397204
 0.1988071  0.6117642  0.6834609  0.3081664  0.6499995  0.60721606
 0.30618376 0.62943906 0.42584428 0.32055187 0.5464191  0.7807095
 0.41396666 0.5845227  0.17063081 0.43765363 0.64923584 0.75767374
 0.42569908 0.58092225 0.8219601  0.5799541  0.64531124 0.91553265
 0.5255873  0.48538995 0.89079016 0.7267664  0.66612464 0.8668458
 0.7046683  0.46038076 0.86325455]",processed
"[0.08448945 0.5318826  0.72429013 0.07263748 0.5471342  0.7008444
 0.07241889 0.54048204 0.7920617  0.08331218 0.5991545  0.83784056
 0.081325   0.57941395 0.5685096  0.17080629 0.64440566 0.8041739
 0.18700556 0.55862564 0.6994202  0.30577362 0.6587468  0.90986586
 0.32836306 0.5684901  0.46684417 0.4198724  0.6706303  0.5891634
 0.39771244 0.50223744 0.52879083 0.4369682  0.6185557  0.8542071
 0.4366066  0.5477714  0.7610221  0.6038246  0.6382163  0.89793575
 0.57574487 0.49247247 0.60944283 0.73925614 0.63355255 0.5828894
 0.73119414 0.5474544  0.7373138 ]",processed
"[0.07288149 0.50826794 0.7683341  0.05785354 0.52400523 0.6868486
 0.05880807 0.51480585 0.54835963 0.07123592 0.5742403  0.83227885
 0.06937314 0.5552806  0.6449572  0.16007984 0.62342775 0.7799865
 0.17581919 0.54546434 0.7804852  0.29969966 0.63782316 0.80403066
 0.31987742 0.54590034 0.43478146 0.41416764 0.6506343  0.65530145
 0.3960798  0.48416546 0.55493915 0.43492204 0.59901106 0.8399294
 0.43534818 0.5249626  0.6798867  0.60706085 0.6184722  0.8989139
 0.57801974 0.4688896  0.8320818  0.75104475 0.61538446 0.73569447
 0.7397258  0.5263162  0.87234855]",processed
"[0.11692179 0.523931   0.77701604 0.10548807 0.53820366 0.6970066
 0.10581908 0.53077716 0.515285   0.11657208 0.5860921  0.8699672
 0.11730699 0.56753016 0.62641716 0.2008808  0.6272168  0.7509613
 0.21582185 0.55213726 0.832456   0.32891673 0.6430232  0.86447114
 0.3399958  0.5600217  0.37676972 0.4303851  0.65891755 0.44468197
 0.4102887  0.5075964  0.41507262 0.45714042 0.60137385 0.87469155
 0.4558321  0.5338983  0.8317959  0.61001146 0.62293756 0.808959
 0.585545   0.48539186 0.8730057  0.7388367  0.61954    0.64919007
 0.7320651  0.5370755  0.5256959 ]",processed
"[0.11501423 0.52319354 0.81910414 0.10446785 0.5387604  0.774225
 0.10397256 0.530748   0.53135216 0.11566819 0.5860116  0.90942
 0.11574276 0.5656414  0.59645975 0.1997214  0.627721   0.7595153
 0.21443401 0.5509945  0.8610131  0.32828233 0.6455821  0.90722835
 0.34072867 0.5634702  0.33637086 0.43213278 0.6589599  0.5490115
 0.4093147  0.511177   0.6259756  0.45626283 0.60581446 0.87742007
 0.454665   0.5364925  0.8139494  0.60738856 0.6243012  0.76590043
 0.58406025 0.4858655  0.8619774  0.73825425 0.6257207  0.6034623
 0.73225236 0.5371929  0.798447  ]",processed
"[0.16236308 0.5897526  0.7125249  0.14863577 0.58585787 0.7725294
 0.15184695 0.5742846  0.67262334 0.1552409  0.5615212  0.38051793
 0.16131935 0.54331136 0.64365786 0.23675036 0.56070423 0.55997586
 0.23564923 0.54070497 0.57673323 0.3425168  0.53825694 0.3902146
 0.34983045 0.514183   0.66231656 0.42270786 0.5665404  0.5434895
 0.42954096 0.54331756 0.59697145 0.4767197  0.56539094 0.62009007
 0.47614646 0.5497584  0.70513946 0.6264975  0.56211936 0.39168015
 0.6357236  0.54374486 0.6227152  0.76332617 0.55927384 0.57436687
 0.8116312  0.5301264  0.41532204]",processed
