data,label
"[0.12306987 0.41619655 0.10597715 0.10386664 0.42461202 0.04914929
 0.108541   0.42169517 0.04229501 0.10985024 0.5021083  0.11967369
 0.11136751 0.48317575 0.05369919 0.2190219  0.6318912  0.83922654
 0.22380996 0.51085526 0.3911185  0.6720727  0.60505027 0.8971006
 0.5309561  0.4967014  0.20229305 0.41229942 0.36085913 0.16936229
 0.39211196 0.34832066 0.18374711 0.86960864 0.5748004  0.6268624
 0.83422005 0.5092643  0.37554464 0.87523824 0.43520406 0.04990016
 0.8567447  0.42283246 0.14897674 0.8647084  0.33288154 0.06321578
 0.8719812  0.4255362  0.0869434 ]",processed
"[0.122426   0.4343369  0.11926456 0.10587981 0.44125184 0.0225257
 0.10771514 0.4413313  0.01920875 0.10894152 0.5050714  0.06591371
 0.11121413 0.505859   0.03568403 0.228774   0.63692397 0.66235113
 0.23012702 0.5541592  0.51880676 0.67929804 0.638527   0.67510635
 0.5447158  0.5261337  0.22493501 0.55340505 0.3208228  0.2288833
 0.59816337 0.26058322 0.1252241  0.862142   0.57042867 0.70356876
 0.84392357 0.49464712 0.5059883  0.8667589  0.18175644 0.07849564
 0.8615997  0.17328802 0.10810339 0.86821276 0.26555532 0.09482433
 0.8666771  0.28271973 0.08989605]",processed
"[0.12388272 0.4891432  0.04461859 0.11225145 0.49308422 0.01519389
 0.11451285 0.49128073 0.01156946 0.11868369 0.58362305 0.03309326
 0.11927667 0.51108116 0.04606774 0.23141222 0.6364653  0.6919349
 0.2582003  0.51239    0.5688926  0.6326966  0.62665534 0.6154744
 0.5782967  0.5027139  0.4507928  0.85225326 0.39665535 0.34025782
 0.6730983  0.3084265  0.6829545  0.8537452  0.5962207  0.6483421
 0.8449336  0.48345554 0.5362639  0.86217445 0.3168655  0.06286431
 0.85885364 0.29096124 0.08813705 0.8685881  0.36684474 0.16333684
 0.86326873 0.31598532 0.08258571]",processed
"[0.2918277  0.49807706 0.7281785  0.27079228 0.5159797  0.6215754
 0.27528256 0.48924577 0.7685153  0.270699   0.55745125 0.850435
 0.27630544 0.5048462  0.69872147 0.36395797 0.6136898  0.79569966
 0.37164837 0.4840942  0.6799766  0.49503154 0.58521837 0.6344582
 0.48826557 0.44357446 0.80950433 0.4031612  0.5587905  0.7289035
 0.42126125 0.38847634 0.71873903 0.6320428  0.5526298  0.8514485
 0.63247836 0.48132896 0.7531697  0.8113745  0.5394041  0.6063747
 0.793799   0.47756654 0.8319747  0.8702938  0.55980724 0.07324737
 0.8679024  0.4915642  0.06140057]",processed
"[0.11919355 0.4627393  0.05282011 0.10618071 0.4662657  0.01495146
 0.10629019 0.46441025 0.01204854 0.11595231 0.5588314  0.05360175
 0.11367495 0.48252815 0.03243066 0.21246295 0.5927618  0.6734583
 0.2168018  0.546428   0.3559659  0.6601568  0.60845935 0.68248105
 0.59731627 0.53557503 0.24254934 0.8618858  0.55051726 0.14893217
 0.83012486 0.43108568 0.16144025 0.8369265  0.5575076  0.4540449
 0.83392614 0.54773974 0.44008514 0.8660446  0.49683213 0.0755036
 0.85987186 0.48202798 0.11327002 0.87118536 0.54908997 0.13238424
 0.8691322  0.45514268 0.19683714]",processed
"[0.35349247 0.43518063 0.572551   0.3317658  0.45539656 0.68531775
 0.32866126 0.41646817 0.5082376  0.33362642 0.47855118 0.8827933
 0.32893932 0.39152977 0.7058444  0.46556535 0.5254383  0.8785236
 0.4533141  0.33595562 0.8713175  0.63355976 0.53552705 0.91152406
 0.62287956 0.3256385  0.75371814 0.7752163  0.54917973 0.7115713
 0.7700048  0.3036328  0.8677137  0.7837099  0.4815411  0.8075564
 0.7818512  0.36616942 0.84488225 0.8414409  0.53264534 0.04672313
 0.8459407  0.33398438 0.04621941 0.81451404 0.53095627 0.11471616
 0.8106347  0.41195008 0.06159718]",processed
"[0.34578332 0.43744344 0.5873001  0.3243294  0.4570269  0.7126555
 0.32194015 0.420174   0.6959383  0.335445   0.47930628 0.8919919
 0.33123714 0.39682418 0.8215757  0.4726117  0.5279922  0.83531946
 0.4584534  0.3372586  0.71571356 0.60334456 0.53811973 0.8194936
 0.6064429  0.324692   0.59704006 0.6753933  0.55957097 0.5367014
 0.6621319  0.30012727 0.7934792  0.7824478  0.4868483  0.8175002
 0.78128195 0.3762805  0.79319996 0.86577576 0.54812473 0.01565089
 0.85508496 0.3441228  0.057133   0.8581759  0.3756744  0.01344891
 0.8567193  0.34720162 0.04363692]",processed
"[0.3477372  0.43959802 0.70674443 0.32542717 0.4593593  0.71866065
 0.3235029  0.42126933 0.66336477 0.3337472  0.4802017  0.89054304
 0.33148512 0.39527774 0.83216    0.46755043 0.52928054 0.6175261
 0.4578997  0.3381939  0.6941084  0.6660703  0.5409164  0.6079906
 0.65686494 0.31458107 0.7997242  0.57181555 0.54898924 0.599672
 0.56870776 0.3123528  0.5439976  0.7929353  0.4947232  0.75560004
 0.7867052  0.37744233 0.7302229  0.8628938  0.5367879  0.01536976
 0.86736196 0.3426445  0.03717177 0.85375243 0.28901944 0.01642894
 0.85741174 0.35727128 0.02341002]",processed
"[0.3432096  0.43871883 0.52703714 0.3222317  0.45825458 0.8370541
 0.31972188 0.41946825 0.6753252  0.33294794 0.48141757 0.8698672
 0.33133262 0.39462906 0.79410565 0.45829633 0.52352065 0.66533494
 0.45020306 0.3377008  0.78889745 0.6463388  0.55242205 0.6827248
 0.6486749  0.30830732 0.65462816 0.5034033  0.5567628  0.72420686
 0.5087164  0.30124876 0.55677736 0.788954   0.49114135 0.6658268
 0.7896829  0.37500846 0.6672625  0.86842996 0.5191345  0.02135924
 0.8594043  0.34542552 0.04882943 0.8472792  0.3515334  0.01360427
 0.85355276 0.42070365 0.00817353]",processed
"[0.34156603 0.43905538 0.55551714 0.32055908 0.45827046 0.8377165
 0.31819192 0.41954294 0.6757719  0.33034378 0.48093802 0.8523908
 0.32910523 0.39441484 0.76241595 0.45944536 0.5252835  0.61742544
 0.45012486 0.33743113 0.72870237 0.65558505 0.54979753 0.56931806
 0.6537832  0.3108456  0.53480756 0.52800906 0.56128913 0.7216999
 0.5159493  0.2981838  0.5761573  0.78923625 0.49158132 0.5802279
 0.7891916  0.3741611  0.67877084 0.8691545  0.5201185  0.01935462
 0.86447924 0.34109443 0.03517392 0.85119873 0.3351028  0.01064926
 0.8511831  0.34414592 0.01579219]",processed
"[0.34343073 0.43579194 0.4321547  0.32151568 0.45470685 0.6885982
 0.3208751  0.41765773 0.81640726 0.3299783  0.47834188 0.87215155
 0.32936424 0.39194733 0.7287056  0.47175848 0.53922784 0.7969567
 0.45839998 0.33149022 0.87562215 0.6381058  0.5465865  0.54374146
 0.6350358  0.32812706 0.49559617 0.60545725 0.55695397 0.53666
 0.59590966 0.3024819  0.7178293  0.783203   0.48888293 0.6048265
 0.7828933  0.3749018  0.7296498  0.86776626 0.5084859  0.02538053
 0.8655283  0.3438226  0.05066023 0.8581185  0.33487564 0.02173816
 0.85986    0.35457793 0.02989793]",processed
"[0.34254456 0.43615034 0.42578444 0.32153305 0.45442316 0.685758
 0.3213887  0.41753277 0.7803931  0.3314393  0.4764348  0.86713547
 0.33093643 0.3931443  0.78300184 0.46789753 0.5262745  0.8638362
 0.4596794  0.33539635 0.8996425  0.61683255 0.5426327  0.8004899
 0.61733305 0.31941023 0.684233   0.7238254  0.5598988  0.614241
 0.7258861  0.30139503 0.8271727  0.7828579  0.4836001  0.83855927
 0.77955186 0.3705419  0.8502489  0.86155826 0.5446004  0.01497692
 0.8497605  0.33908448 0.04654463 0.838381   0.4895156  0.00975769
 0.7971926  0.31347612 0.05138622]",processed
"[0.3320129  0.4363876  0.5794259  0.31234303 0.4542653  0.57012534
 0.31173325 0.41784763 0.6523873  0.3289539  0.47581846 0.8417012
 0.3275539  0.38956457 0.626281   0.4721399  0.5266294  0.8829347
 0.46352533 0.33483303 0.8953456  0.63759935 0.53792375 0.8267508
 0.64011997 0.32345316 0.8354266  0.79663175 0.55272985 0.82411784
 0.8094008  0.30364898 0.7590041  0.81878746 0.48914754 0.5599676
 0.8142371  0.3767337  0.7835522  0.8423481  0.5456868  0.03488707
 0.84010446 0.35936168 0.01653028 0.82214504 0.5475604  0.07538548
 0.83619237 0.45005488 0.02373676]",processed
"[0.34638697 0.4343692  0.46817893 0.32364726 0.4535429  0.60418546
 0.3238097  0.4148668  0.84187037 0.3362533  0.47398093 0.8488067
 0.335405   0.38785994 0.7917199  0.46962798 0.5256144  0.8458437
 0.46490788 0.33667475 0.8700412  0.63327855 0.53898525 0.7499901
 0.63558674 0.3241127  0.8474193  0.75988704 0.55828905 0.70947284
 0.7694264  0.30252492 0.8328586  0.80029935 0.48676524 0.8002329
 0.7989605  0.3750214  0.8198392  0.85192287 0.5529702  0.0253917
 0.85283446 0.33669186 0.02666157 0.80841756 0.32465893 0.08023802
 0.83002836 0.47140312 0.01605918]",processed
"[0.288573   0.49599627 0.7660575  0.26973802 0.51462835 0.66923267
 0.27125302 0.49100813 0.76971215 0.26907706 0.55629236 0.8176373
 0.27078912 0.50768846 0.6654604  0.3722136  0.6054158  0.7876719
 0.3707805  0.47701246 0.72260326 0.51235706 0.59655625 0.64288783
 0.5042358  0.45005608 0.62834895 0.46545106 0.55303276 0.64061445
 0.46415693 0.38649955 0.71272737 0.6407737  0.5469234  0.796752
 0.6337434  0.477963   0.7993821  0.8301519  0.53998125 0.8327427
 0.8096075  0.473278   0.8177028  0.86464727 0.5541427  0.05899293
 0.98997784 0.5095518  0.04527321]",processed
"[0.35327193 0.43489975 0.7669222  0.33027366 0.45224762 0.5329007
 0.32851174 0.41468114 0.63945633 0.33763734 0.47631922 0.6846962
 0.33781058 0.39046046 0.76305985 0.47448692 0.53209996 0.73634785
 0.46866837 0.33451864 0.8331614  0.62619203 0.5380146  0.6208416
 0.63223886 0.3288551  0.75041634 0.6285214  0.55425215 0.67241615
 0.63498884 0.301237   0.5506692  0.7990368  0.490874   0.6858746
 0.7946185  0.3799844  0.7473515  0.8639158  0.54892457 0.0096452
 0.864957   0.34858912 0.02217916 0.8714161  0.9119535  0.0713069
 0.8623485  0.92195195 0.068378  ]",processed
"[0.3489598  0.43759078 0.6539131  0.3255662  0.45815596 0.6689855
 0.32486206 0.4196026  0.68360686 0.33333766 0.48071912 0.885204
 0.3322064  0.3925557  0.78695124 0.4685459  0.53138703 0.7811813
 0.45698455 0.3381076  0.8501374  0.66160566 0.54444206 0.48928955
 0.6677894  0.31246912 0.6282648  0.54450494 0.5660353  0.65603054
 0.56642926 0.30938187 0.50172144 0.78863543 0.49077743 0.53011787
 0.7880549  0.37826213 0.6513718  0.8689057  0.5134207  0.01950117
 0.866971   0.34184718 0.03707758 0.8538672  0.28614628 0.01864024
 0.85245436 0.33222413 0.02345909]",processed
"[0.34785604 0.4464206  0.8193776  0.32439274 0.46627387 0.75602806
 0.32218614 0.42740986 0.8434602  0.33143416 0.4878815  0.7945341
 0.33035362 0.39771166 0.8253379  0.46285638 0.53089577 0.7382286
 0.45883623 0.34227675 0.7257876  0.6618087  0.5528739  0.4853595
 0.6602213  0.31701228 0.72768307 0.5256984  0.571692   0.70293057
 0.523998   0.3089728  0.67160654 0.8064333  0.49721122 0.83644736
 0.8036567  0.3774478  0.7496328  0.8651337  0.53519255 0.01089833
 0.86407304 0.34649372 0.02310588 0.8510149  0.28622377 0.00798852
 0.83964247 0.34664223 0.01145164]",processed
"[0.34560397 0.4477463  0.71802413 0.3224021  0.46807712 0.5607062
 0.32149795 0.43001786 0.8866411  0.33291525 0.48943275 0.87993157
 0.33088183 0.40260887 0.75044996 0.47169387 0.5394531  0.8753156
 0.46142006 0.34580028 0.66708666 0.674895   0.5496319  0.71801573
 0.67009825 0.31734315 0.7911305  0.57929796 0.5680837  0.62668526
 0.57881993 0.31691495 0.497863   0.8033515  0.5020491  0.7103688
 0.80136985 0.3793923  0.76057744 0.86406827 0.54797274 0.01397191
 0.85345745 0.33661065 0.0186989  0.85445064 0.27837673 0.00982323
 0.8491043  0.35711133 0.01041823]",processed
"[0.34630615 0.45474473 0.63534045 0.32304934 0.47265178 0.75904447
 0.32412243 0.43367636 0.7900278  0.33325234 0.49043363 0.89751196
 0.33352065 0.4034584  0.7537261  0.47662643 0.5485979  0.7984617
 0.46604177 0.35046723 0.8404054  0.6441622  0.5607246  0.69969857
 0.62143475 0.33087763 0.7140734  0.6628109  0.5881499  0.3278784
 0.65897954 0.319753   0.62357193 0.7914973  0.50683385 0.71118844
 0.7775291  0.38914445 0.77619624 0.8637379  0.5351332  0.01366529
 0.8468119  0.35814214 0.02131593 0.85339886 0.5357956  0.00876258
 0.84793144 0.53864306 0.01106445]",processed
"[0.33658725 0.45448604 0.71292806 0.3156151  0.47218493 0.7658054
 0.3143249  0.43343022 0.6402426  0.32978615 0.4926121  0.84363323
 0.32970175 0.4063963  0.7182018  0.470015   0.5414364  0.7978269
 0.45741802 0.35240272 0.91213214 0.6295508  0.5564918  0.8160179
 0.6279903  0.33173087 0.90323186 0.77046335 0.5797928  0.7656356
 0.7693702  0.31355396 0.70881844 0.7851793  0.49464297 0.6788497
 0.7785716  0.39357394 0.8094613  0.82250863 0.55235326 0.08868017
 0.823229   0.3604034  0.07525045 0.8157822  0.52546763 0.13120778
 0.81488    0.48009533 0.13010027]",processed
"[0.3324188  0.4574775  0.7374752  0.30835938 0.47721887 0.79131484
 0.30648383 0.43743214 0.7120074  0.3206287  0.4974114  0.8435708
 0.31989154 0.40928945 0.83894104 0.45724893 0.5357045  0.82076293
 0.45403785 0.35110974 0.8423937  0.6481124  0.5641355  0.63484365
 0.62557054 0.33555263 0.7108408  0.50904226 0.5711828  0.49269244
 0.77464014 0.3153483  0.53348374 0.7928119  0.50500554 0.86236346
 0.78833616 0.38347948 0.6978316  0.8494478  0.575794   0.02317465
 0.84961605 0.31896847 0.02922305 0.83904564 0.5738517  0.05096999
 0.84837097 0.318143   0.08631069]",processed
"[0.3243059  0.4522172  0.578078   0.3019881  0.47131112 0.74709857
 0.30045518 0.43160442 0.83693445 0.3192287  0.4929382  0.8991953
 0.3183866  0.40306452 0.7700302  0.4696959  0.5473979  0.7899257
 0.45430312 0.3462622  0.8431286  0.65667045 0.55908006 0.71253
 0.6510367  0.33268052 0.8359939  0.8179345  0.5733082  0.54359627
 0.8268006  0.3123599  0.55325043 0.812676   0.50575346 0.7149124
 0.80285513 0.3856149  0.6217043  0.8548602  0.5725656  0.03900649
 0.85682625 0.35652173 0.019706   0.846777   0.5672342  0.09455512
 0.8523985  0.37650526 0.09993912]",processed
"[0.32250208 0.4534715  0.6894873  0.29866087 0.47397107 0.7741368
 0.295472   0.43275353 0.5702587  0.3117795  0.49440137 0.80571973
 0.30658123 0.40210688 0.8117723  0.45570254 0.5398182  0.8187124
 0.44406208 0.34575942 0.89171314 0.61289614 0.56035143 0.811497
 0.60872173 0.32639235 0.82466745 0.7165505  0.5856858  0.66567785
 0.71103114 0.30275035 0.86603993 0.7726844  0.49408534 0.7723092
 0.76934457 0.37684977 0.86753416 0.86260605 0.5284798  0.01178041
 0.85310906 0.34116232 0.02472029 0.83958566 0.53452456 0.00776664
 0.8381171  0.360709   0.01368345]",processed
"[0.31008792 0.45320722 0.56069577 0.2872146  0.47310495 0.813632
 0.28377458 0.43181512 0.8013581  0.30397087 0.49556655 0.8887745
 0.29889622 0.4037979  0.75930893 0.4580454  0.54480386 0.80117506
 0.43746218 0.34526262 0.8737459  0.63465685 0.5557595  0.7420054
 0.6168972  0.32860443 0.6932851  0.79905695 0.5681483  0.80396885
 0.7978212  0.30375776 0.81994426 0.7940778  0.49627733 0.75304544
 0.7915657  0.38107562 0.8063321  0.8464897  0.5589376  0.04296022
 0.8514642  0.37366903 0.01920715 0.82308835 0.56290585 0.09608476
 0.8297603  0.34641925 0.06633628]",processed
"[0.28151736 0.4945613  0.7172104  0.26168984 0.51429015 0.75750595
 0.26211134 0.4889632  0.71597236 0.26529384 0.55545074 0.75442135
 0.2635616  0.5028785  0.5020001  0.36917567 0.59935355 0.8911898
 0.37562653 0.4678667  0.7406611  0.50097233 0.6131834  0.757954
 0.48950958 0.44458476 0.8017942  0.5399907  0.5540358  0.62301785
 0.52233976 0.38379386 0.8534379  0.6409743  0.5573193  0.81845313
 0.6359531  0.48005122 0.8361287  0.84337324 0.5405141  0.88179606
 0.82265556 0.4695978  0.6597756  0.8610244  0.55130476 0.07051521
 0.9949033  0.50521684 0.02847449]",processed
"[0.30581358 0.45140994 0.58882254 0.28180632 0.47254926 0.6973356
 0.2797687  0.43162906 0.7326491  0.30087224 0.4956065  0.860123
 0.2956525  0.40321112 0.69303167 0.4544352  0.5435219  0.83908683
 0.43578175 0.34731185 0.84901637 0.6320885  0.5535107  0.7182677
 0.6213013  0.3275308  0.7768658  0.8133205  0.5655283  0.755493
 0.80259794 0.30113283 0.7827502  0.81028664 0.5040958  0.82819366
 0.80799717 0.38109803 0.8086945  0.8430873  0.5586861  0.0300481
 0.852354   0.36985436 0.01138904 0.835873   0.56209433 0.09674416
 0.8306103  0.30317745 0.06697145]",processed
"[0.3079262  0.45309964 0.6428327  0.28389466 0.4727537  0.7728445
 0.2811715  0.43167308 0.6542807  0.29814065 0.49419907 0.82152325
 0.29367244 0.40349153 0.5767475  0.43983048 0.539619   0.87631863
 0.42916003 0.34621364 0.89829004 0.6170224  0.55715364 0.8242677
 0.6061728  0.3264456  0.8650285  0.7663587  0.57249045 0.702045
 0.75356334 0.30034378 0.8671871  0.7813152  0.4937952  0.7505358
 0.771002   0.37679073 0.79649043 0.84705067 0.5659095  0.02157125
 0.8415024  0.35314664 0.04658678 0.79273283 0.42583922 0.11546338
 0.79609597 0.4179065  0.09854915]",processed
"[0.30706647 0.45203236 0.6313882  0.282965   0.47283733 0.76121676
 0.2801132  0.43288437 0.6966574  0.29594937 0.49380437 0.7993284
 0.2911898  0.4020487  0.7926209  0.44892746 0.55073273 0.8519049
 0.4256036  0.34381658 0.8006842  0.6135553  0.5577309  0.7626167
 0.5996321  0.32365683 0.6391995  0.62489617 0.57493067 0.4421734
 0.60614866 0.3083968  0.5363867  0.7621881  0.49566314 0.77364403
 0.75672793 0.37940842 0.8017214  0.86779726 0.51953167 0.01678618
 0.8641706  0.34711203 0.02767776 0.8561521  0.35117546 0.00858709
 0.85495394 0.34489325 0.02372243]",processed
"[0.30246222 0.44963154 0.74685204 0.27622575 0.47164607 0.69298404
 0.27410462 0.43041962 0.88569903 0.29165703 0.492307   0.636325
 0.28333715 0.40135333 0.77596706 0.4329468  0.53625953 0.8414352
 0.42075795 0.33615464 0.8107114  0.63801664 0.5675534  0.69471216
 0.6341779  0.3043906  0.7578484  0.5191444  0.5774842  0.71987456
 0.49686396 0.29895258 0.36275038 0.75859755 0.50673383 0.84595245
 0.7532635  0.37895778 0.7809056  0.86605525 0.5207611  0.02295825
 0.8625756  0.3446087  0.04088925 0.8423205  0.51921535 0.00833659
 0.84219545 0.36050123 0.01274902]",processed
"[0.29831988 0.4523047  0.54706657 0.2729039  0.4736423  0.83837295
 0.2712322  0.43212026 0.8644725  0.2858305  0.49504593 0.86165154
 0.28158328 0.40319595 0.6491745  0.43015876 0.53657895 0.6811198
 0.41814485 0.34685907 0.7078838  0.63584596 0.56813586 0.6789095
 0.6268086  0.30394784 0.8375243  0.4874479  0.5715521  0.72893465
 0.46588644 0.3035676  0.49338895 0.7653806  0.5072654  0.6544727
 0.7655762  0.3815766  0.7606846  0.8642561  0.5344409  0.01482173
 0.86183167 0.33733803 0.04334656 0.85096407 0.33576095 0.00922074
 0.8472558  0.34151685 0.01926733]",processed
"[0.2923854  0.45572755 0.7472697  0.2660325  0.47682077 0.7871328
 0.263324   0.4351334  0.6832244  0.28031075 0.49672946 0.7428841
 0.273485   0.40192467 0.81407005 0.4250229  0.54757893 0.83612406
 0.4144254  0.34401944 0.73023194 0.6452466  0.56135833 0.6843488
 0.63454926 0.31734    0.7149818  0.56177914 0.57528424 0.43127576
 0.53781885 0.31290796 0.57057035 0.7734234  0.5040192  0.7032299
 0.7713495  0.38100109 0.7787589  0.86380565 0.5206276  0.0141824
 0.8623452  0.33517322 0.03305122 0.8634515  0.33507285 0.01578418
 0.8613131  0.332534   0.04356218]",processed
"[0.28111854 0.45842895 0.67933726 0.258192   0.47697908 0.9036291
 0.25567225 0.43647215 0.704251   0.27308622 0.49764776 0.8420447
 0.27001876 0.40886348 0.80812454 0.42292944 0.54727143 0.8409988
 0.41451466 0.34421083 0.9083063  0.5667856  0.56436276 0.7948475
 0.56388515 0.32818484 0.6300207  0.65769243 0.5805785  0.7775256
 0.6406616  0.30421138 0.63375556 0.750834   0.5081836  0.87391126
 0.7477656  0.38492113 0.8170277  0.8593714  0.52221197 0.01127988
 0.8532741  0.34348133 0.02569652 0.8433665  0.51555485 0.01202506
 0.84882104 0.37604642 0.01619832]",processed
"[0.27307963 0.4615907  0.82067215 0.2471044  0.48155153 0.67728806
 0.24484017 0.43999496 0.7745486  0.2653653  0.50398535 0.7971615
 0.259984   0.41150045 0.6130625  0.4182776  0.5530194  0.8596152
 0.40634683 0.34843886 0.8855763  0.5888399  0.56817114 0.7765798
 0.5871751  0.33153984 0.8296091  0.75820774 0.58056545 0.7642099
 0.7602267  0.3090658  0.8945626  0.7583216  0.50937164 0.86892325
 0.75211465 0.38576764 0.80396    0.7998503  0.5399399  0.09764712
 0.79631644 0.36800817 0.05927129 0.78978854 0.5676787  0.17716414
 0.7832465  0.45370656 0.10652319]",processed
